Chr Start End
chr11 31802691 31802762
chr11 31802764 31802822
chr11 31806382 31806438
chr11 32391985 32392048
chr11 36574462 36574544
chr11 36592812 36592869
chr11 36593670 36593723
chr11 46728128 46728164
chr11 47342690 47342747
chr11 47447830 47447879
chr11 57611853 57611909
chr11 57614428 57614529
chr11 59125949 59126009
chr11 61951793 61951830
chr11 61951844 61951915
chr11 61955165 61955223
chr11 61955698 61955744
chr11 61955754 61955794
chr11 61955868 61955898
chr11 61957386 61957442
chr11 61957446 61957483
chr11 61958130 61958182
chr11 61959480 61959517
chr11 61959541 61959579
chr11 62702470 62702522
chr11 64759869 64759926
chr11 64805049 64805155
chr11 64805688 64805746
chr11 64806303 64806351
chr11 64807603 64807639
chr11 64807981 64808108
chr11 64809666 64809722
chr11 64809956 64810005
chr11 64810080 64810136
chr11 65348852 65348898
chr11 66510631 66510674
chr11 66870380 66870419
chr11 68036292 68036322
chr11 68929295 68929334
chr11 71435437 71435504
chr11 71435552 71435613
chr11 71437905 71437943
chr11 71438942 71439009
chr11 77156875 77156929
chr11 77190088 77190136
chr11 77208766 77208809
chr11 77379272 77379312
chr11 89178073 89178122
chr11 89178162 89178211
chr11 89178214 89178271
chr11 89178471 89178506
chr11 89178540 89178632
chr11 89191249 89191306
chr11 89227863 89227933
chr11 89284911 89284953
chr11 101453054 101453091
chr11 102955373 102955419
chr11 103177635 103177669
chr11 103199331 103199383
chr11 103253318 103253365
chr11 105926792 105926840
chr11 108135158 108135207
chr11 108146228 108146265
chr11 108147266 108147303
chr11 108227598 108227654
chr11 108332820 108332867
chr11 108335075 108335109
chr11 108345790 108345833
chr11 108345860 108345918
chr11 112086881 112086937
chr11 112088972 112089030
chr11 112094801 112094836
chr11 112226492 112226537
chr11 112233162 112233207
chr11 112233495 112233525
chr11 116835994 116836046
chr11 118478075 118478133
chr11 118478160 118478221
chr11 119029282 119029316
chr11 119091385 119091443
chr11 119092457 119092529
chr11 119100756 119100793
chr11 119339478 119339523
chr11 124924860 124924909
chr11 128810619 128810677
chr11 128839631 128839671
chr11 128911714 128911754
chr12 2593231 2593280
chr12 4299951 4300010
chr12 4370544 4370592
chr12 4912026 4912083
chr12 4912551 4912609
chr12 5993896 5993938
chr12 6018506 6018555
chr12 6018764 6018802
chr12 6019142 6019174
chr12 6019269 6019327
chr12 6019379 6019425
chr12 6019445 6019491
chr12 6019494 6019530
chr12 6019536 6019584
chr12 6333461 6333506
chr12 6333725 6333783
chr12 6333789 6333852
chr12 6334080 6334138
chr12 6587853 6587915
chr12 6939106 6939159
chr12 7088836 7088879
chr12 13567133 13567164
chr12 13567169 13567233
chr12 13569923 13570021
chr12 13571865 13571944
chr12 13608621 13608810
chr12 13611818 13611849
chr12 13615116 13615174
chr12 13615184 13615221
chr12 20616270 20616328
chr12 25209872 25209933
chr12 25225599 25225653
chr12 25225689 25225738
chr12 25227284 25227341
chr12 25227344 25227375
chr12 25245292 25245340
chr12 25245349 25245380
chr12 32730993 32731051
chr12 40310406 40310463
chr12 47975968 47975999
chr12 47976005 47976081
chr12 47976520 47976586
chr12 47976890 47976930
chr12 47977361 47977392
chr12 47977587 47977658
chr12 47978674 47978759
chr12 47980541 47980626
chr12 47980912 47980970
chr12 47982857 47982929
chr12 47983107 47983138
chr12 47983382 47983449
chr12 47983689 47983738
chr12 47984075 47984141
chr12 47984551 47984582
chr12 47985019 47985068
chr12 47985531 47985589
chr12 47985761 47985800
chr12 47985918 47985976
chr12 47986333 47986391
chr12 47987066 47987141
chr12 47987265 47987314
chr12 47987616 47987666
chr12 47987671 47987719
chr12 47989231 47989264
chr12 47989758 47989798
chr12 47992884 47992914
chr12 47995881 47995938
chr12 49026308 49026354
chr12 49026401 49026459
chr12 49185052 49185319
chr12 49185359 49185479
chr12 49185529 49185589
chr12 49185634 49185692
chr12 49185696 49185793
chr12 49185819 49185850
chr12 49185864 49185968
chr12 49186304 49186431
chr12 49186599 49186705
chr12 49186755 49186849
chr12 49954635 49954692
chr12 51699553 51699694
chr12 51702869 51702902
chr12 51705481 51705530
chr12 51762634 51762692
chr12 51765721 51765823
chr12 51768870 51768922
chr12 51786525 51786607
chr12 51789367 51789436
chr12 51790385 51790443
chr12 51806319 51806358
chr12 51806360 51806452
chr12 51806754 51806791
chr12 51807071 51807129
chr12 51913148 51913271
chr12 51913277 51913331
chr12 51914437 51914474
chr12 51914482 51914528
chr12 51915276 51915329
chr12 51915348 51915512
chr12 51916082 51916148
chr12 51916153 51916247
chr12 51918986 51919088
chr12 51920802 51920861
chr12 52488330 52488375
chr12 52492648 52492707
chr12 52516641 52516707
chr12 52517673 52517724
chr12 52519108 52519174
chr12 52519739 52519844
chr12 52651558 52651614
chr12 52676286 52676343
chr12 52679757 52679814
chr12 53314804 53314846
chr12 54283824 54283930
chr12 54283932 54283975
chr12 56042139 56042196
chr12 57567483 57567538
chr12 57569254 57569298
chr12 57751619 57751676
chr12 57763638 57763677
chr12 57764124 57764176
chr12 69350186 69350221
chr12 79353590 79353628
chr12 79448929 79448982
chr12 88141276 88141334
chr12 88545754 88545803
chr12 102840397 102840464
chr12 102840494 102840527
chr12 102843629 102843664
chr12 102843684 102843793
chr12 102844326 102844358
chr12 102844372 102844433
chr12 102846879 102846925
chr12 102846933 102846968
chr12 102851663 102851699
chr12 102851704 102851739
chr12 102851741 102851780
chr12 102852787 102852818
chr12 102852936 102852970
chr12 102855119 102855153
chr12 102855177 102855227
chr12 102855234 102855293
chr12 102855322 102855360
chr12 102866571 102866637
chr12 102866642 102866674
chr12 102877440 102877497
chr12 102877510 102877546
chr12 102894747 102894862
chr12 102894894 102894933
chr12 102912769 102912863
chr12 102917100 102917158
chr12 106496090 106496144
chr12 109561023 109561085
chr12 109574855 109574909
chr12 109591246 109591291
chr12 109784349 109784408
chr12 109792374 109792430
chr12 109792649 109792725
chr12 109798791 109798849
chr12 109800623 109800688
chr12 109802979 109803022
chr12 110911064 110911119
chr12 112450322 112450353
chr12 112450407 112450437
chr12 112450480 112450526
chr12 112472932 112473062
chr12 112477623 112477680
chr12 112488436 112488494
chr12 112489019 112489082
chr12 112489094 112489134
chr12 114385498 114385569
chr12 114399596 114399651
chr12 115997174 115997232
chr12 119187050 119187105
chr12 120738845 120738889
chr12 120978741 120978856
chr12 120988869 120989002
chr12 120993571 120993629
chr12 120993650 120993726
chr12 120994158 120994200
chr12 120994209 120994251
chr12 120994263 120994298
chr13 20142700 20142755
chr13 20143084 20143130
chr13 20188957 20189095
chr13 20189127 20189183
chr13 20189274 20189342
chr13 20189354 20189609
chr13 28018458 28018501
chr13 28018504 28018533
chr13 28034119 28034168
chr13 32316433 32316491
chr13 32362576 32362614
chr13 32362664 32362704
chr13 32363341 32363405
chr13 51937310 51937355
chr13 51937541 51937599
chr13 51939062 51939115
chr13 51941102 51941140
chr13 51941172 51941215
chr13 51942465 51942543
chr13 51944132 51944180
chr13 51944202 51944302
chr13 51946307 51946398
chr13 51946409 51946449
chr13 51949681 51949729
chr13 51950333 51950369
chr13 51958304 51958398
chr13 51958514 51958563
chr13 100268712 100268767
chr13 100301561 100301610
chr13 101176334 101176368
chr13 101191919 101191954
chr13 101229473 101229510
chr13 101292043 101292080
chr13 108210408 108210451
chr13 110169733 110169764
chr13 110174701 110174741
chr13 110176883 110176914
chr13 110179296 110179362
chr13 110192229 110192277
chr13 113118749 113118787
chr13 113149118 113149175
chr14 23415127 23415185
chr14 23416138 23416191
chr14 23424018 23424148
chr14 23424788 23425010
chr14 23425331 23425432
chr14 23425731 23425836
chr14 23425951 23426009
chr14 23426829 23426862
chr14 23427643 23427752
chr14 23427834 23427892
chr14 23428500 23428563
chr14 23428976 23429067
chr14 23429249 23429308
chr14 23429833 23429879
chr14 23430925 23430954
chr14 23431437 23431497
chr14 23432475 23432524
chr14 23432684 23432728
chr14 24082669 24082727
chr14 24240589 24240664
chr14 24258629 24258687
chr14 24259151 24259181
chr14 24259715 24259773
chr14 24259930 24259988
chr14 24261747 24261808
chr14 28767795 28767837
chr14 28767845 28767972
chr14 28767975 28768119
chr14 35404521 35404579
chr14 36517728 36517800
chr14 36662939 36662980
chr14 36663014 36663061
chr14 50182492 50182550
chr14 50591558 50591616
chr14 50595569 50595605
chr14 50614377 50614451
chr14 50623155 50623213
chr14 50628098 50628168
chr14 54845770 54845816
chr14 54902354 54902419
chr14 54902634 54902690
chr14 56802322 56802362
chr14 60648833 60648891
chr14 64767800 64767841
chr14 67724521 67724582
chr14 67725120 67725166
chr14 67727009 67727067
chr14 67727110 67727170
chr14 67729200 67729259
chr14 68880012 68880058
chr14 68892151 68892182
chr14 73170943 73171001
chr14 73173556 73173692
chr14 73186840 73186898
chr14 73192691 73192750
chr14 73192775 73192869
chr14 73198023 73198129
chr14 73217118 73217176
chr14 73219153 73219211
chr14 74493245 74493301
chr14 81143944 81143974
chr14 87941447 87941501
chr14 87945608 87945660
chr14 87965557 87965614
chr14 87968346 87968415
chr14 87992966 87993024
chr14 87993135 87993191
chr14 90404459 90404517
chr14 90404664 90404718
chr14 95091262 95091292
chr14 95091302 95091331
chr14 95094096 95094126
chr14 95094128 95094166
chr14 100277444 100277502
chr14 101980504 101980533
chr14 101985902 101985932
chr14 101985991 101986047
chr14 102032392 102032447
chr14 102964600 102964630
chr14 104701566 104701624
chr14 104701648 104701706
chr14 104703290 104703348
chr14 104703411 104703457
chr15 25360425 25360469
chr15 26561069 26561181
chr15 26567621 26567687
chr15 26583380 26583409
chr15 26943210 26943246
chr15 27845018 27845060
chr15 40407620 40407668
chr15 42388927 42388973
chr15 42394277 42394316
chr15 42399588 42399669
chr15 42401723 42401781
chr15 42410900 42410958
chr15 44711519 44711576
chr15 48415537 48415571
chr15 48415585 48415766
chr15 48420707 48420823
chr15 48421574 48421703
chr15 48421968 48422086
chr15 48425372 48425487
chr15 48425766 48425869
chr15 48428367 48428489
chr15 48430648 48430819
chr15 48432882 48433005
chr15 48434571 48434663
chr15 48434678 48434711
chr15 48436997 48437100
chr15 48437341 48437398
chr15 48437778 48437859
chr15 48437871 48437901
chr15 48441742 48441862
chr15 48444555 48444656
chr15 48445353 48445405
chr15 48445425 48445520
chr15 48446682 48446840
chr15 48448744 48448841
chr15 48448853 48448911
chr15 48452565 48452701
chr15 48456614 48456758
chr15 48463094 48463173
chr15 48463194 48463236
chr15 48463919 48464005
chr15 48465545 48465602
chr15 48467965 48468027
chr15 48468427 48468552
chr15 48470611 48470773
chr15 48472527 48472673
chr15 48474270 48474328
chr15 48474340 48474373
chr15 48474538 48474608
chr15 48481658 48481689
chr15 48481743 48481798
chr15 48483838 48483891
chr15 48485396 48485499
chr15 48487097 48487218
chr15 48487333 48487455
chr15 48488131 48488259
chr15 48488383 48488510
chr15 48489882 48489925
chr15 48489927 48490020
chr15 48492437 48492495
chr15 48492546 48492604
chr15 48494207 48494266
chr15 48495103 48495202
chr15 48495209 48495267
chr15 48495484 48495590
chr15 48496121 48496242
chr15 48497287 48497409
chr15 48503785 48503816
chr15 48503818 48503878
chr15 48505008 48505074
chr15 48505103 48505163
chr15 48508597 48508722
chr15 48510021 48510165
chr15 48513570 48513671
chr15 48515364 48515463
chr15 48520698 48520759
chr15 48537689 48537750
chr15 48596289 48596371
chr15 48600144 48600242
chr15 48610741 48610837
chr15 48613016 48613054
chr15 48613056 48613102
chr15 48644739 48644797
chr15 63044067 63044104
chr15 63056991 63057049
chr15 63059572 63059630
chr15 63060886 63060924
chr15 66435074 66435145
chr15 66436733 66436823
chr15 66436838 66436868
chr15 66481765 66481822
chr15 67066128 67066184
chr15 67181338 67181396
chr15 67181412 67181459
chr15 71813558 71813595
chr15 72345448 72345490
chr15 72351160 72351197
chr15 72353077 72353135
chr15 72375943 72376000
chr15 73329690 73329751
chr15 80153028 80153084
chr15 80153086 80153121
chr15 80180161 80180201
chr15 89320849 89320925
chr15 89321168 89321219
chr15 89321742 89321805
chr15 89329026 89329070
chr15 90088578 90088635
chr15 92978326 92978371
chr16 172885 172941
chr16 173468 173513
chr16 173521 173627
chr16 177091 177127
chr16 177378 177432
chr16 682203 682243
chr16 1447034 1447067
chr16 1985967 1985998
chr16 2070549 2070599
chr16 2076112 2076156
chr16 2079318 2079355
chr16 2086780 2086847
chr16 2087868 2087914
chr16 2088088 2088134
chr16 2088265 2088322
chr16 2093589 2093628
chr16 2100373 2100430
chr16 2117559 2117596
chr16 2496238 2496292
chr16 2496825 2496857
chr16 2496870 2496901
chr16 3729418 3729474
chr16 3729657 3729732
chr16 3729800 3729839
chr16 3731177 3731223
chr16 3736739 3736795
chr16 3738587 3738634
chr16 3738641 3738679
chr16 5082554 5082594
chr16 8806369 8806399
chr16 8811059 8811190
chr16 8813001 8813052
chr16 8847724 8847823
chr16 9768967 9769025
chr16 9822326 9822392
chr16 9829442 9829529
chr16 9829570 9829614
chr16 11553549 11553593
chr16 16154870 16154927
chr16 16154983 16155041
chr16 16163072 16163116
chr16 16163129 16163166
chr16 16178891 16178963
chr16 16187181 16187221
chr16 20348224 20348276
chr16 20348530 20348566
chr16 20348965 20349125
chr16 23380701 23380754
chr16 23544650 23544700
chr16 28482144 28482186
chr16 29798615 29798670
chr16 29814395 29814432
chr16 31191389 31191457
chr16 56192559 56192622
chr16 56334762 56334814
chr16 56336715 56336791
chr16 56336795 56336849
chr16 56351367 56351425
chr16 56351448 56351506
chr16 56865477 56865511
chr16 56870099 56870149
chr16 56872430 56872465
chr16 56879125 56879182
chr16 56879567 56879623
chr16 56885335 56885387
chr16 56886373 56886413
chr16 56887930 56887961
chr16 56894535 56894586
chr16 66513766 66513800
chr16 66529025 66529057
chr16 66531388 66531435
chr16 67616788 67616827
chr16 67620698 67620757
chr16 68737388 68737446
chr16 74774610 74774654
chr16 79598979 79599042
chr16 79599689 79599759
chr16 86510834 86510892
chr16 88646745 88646790
chr16 88809686 88809728
chr16 88810070 88810119
chr16 88811870 88811926
chr16 88824824 88824863
chr16 88832036 88832077
chr16 88835216 88835269
chr16 88835318 88835349
chr16 88835750 88835806
chr16 88836203 88836247
chr16 88837674 88837766
chr16 88841918 88841965
chr16 88842686 88842743
chr16 89275098 89275147
chr16 89553825 89553882
chr16 89562930 89562983
chr16 89791429 89791484
chr16 89816585 89816643
chr16 89935284 89935325
chr16 89935585 89935618
chr17 1270758 1270803
chr17 1650853 1650927
chr17 2676540 2676574
chr17 2680291 2680325
chr17 2681741 2681788
chr17 3524195 3524253
chr17 4900777 4900822
chr17 4900831 4900885
chr17 4933321 4933378
chr17 7220979 7221028
chr17 7221597 7221643
chr17 7221964 7222010
chr17 7222251 7222301
chr17 7223829 7223881
chr17 7223981 7224022
chr17 7454313 7454358
chr17 7508352 7508406
chr17 7670670 7670728
chr17 7673737 7673775
chr17 7673811 7673852
chr17 7674183 7674219
chr17 7674253 7674292
chr17 7674858 7674983
chr17 7675046 7675081
chr17 7675089 7675210
chr17 7675218 7675250
chr17 7676011 7676073
chr17 7903261 7903310
chr17 8003021 8003077
chr17 8014672 8014730
chr17 8015377 8015435
chr17 8072813 8072846
chr17 8073258 8073304
chr17 8077044 8077075
chr17 8077080 8077131
chr17 8087367 8087405
chr17 8110182 8110218
chr17 8161644 8161686
chr17 15230924 15230980
chr17 15239533 15239604
chr17 15260665 15260710
chr17 19648945 19649001
chr17 31095282 31095340
chr17 31159045 31159103
chr17 31200493 31200530
chr17 31227498 31227576
chr17 31229110 31229145
chr17 31229150 31229184
chr17 31229296 31229325
chr17 31230287 31230344
chr17 31230353 31230402
chr17 31232085 31232155
chr17 31232803 31232861
chr17 31233036 31233175
chr17 31235700 31235764
chr17 31258377 31258442
chr17 31258471 31258529
chr17 31259010 31259076
chr17 31260465 31260499
chr17 31327689 31327747
chr17 31327765 31327820
chr17 31330309 31330365
chr17 31343106 31343144
chr17 37731716 37731842
chr17 37733582 37733679
chr17 37739450 37739570
chr17 37739583 37739615
chr17 39673076 39673128
chr17 39711926 39711981
chr17 39723938 39723995
chr17 39724743 39724773
chr17 40822085 40822154
chr17 40866754 40866813
chr17 41571464 41571510
chr17 41571512 41571544
chr17 41583237 41583294
chr17 41586421 41586508
chr17 41612280 41612314
chr17 41612316 41612353
chr17 41624197 41624264
chr17 42317165 42317236
chr17 42322380 42322474
chr17 42323010 42323068
chr17 42329419 42329452
chr17 42329592 42329650
chr17 42541082 42541142
chr17 42543671 42543717
chr17 42787462 42787514
chr17 42907509 42907567
chr17 42909353 42909436
chr17 42911143 42911189
chr17 43045728 43045790
chr17 43047655 43047686
chr17 43049159 43049193
chr17 43051066 43051124
chr17 43057085 43057146
chr17 43063343 43063391
chr17 43063856 43063965
chr17 43067581 43067651
chr17 43106428 43106557
chr17 43115701 43115742
chr17 43115745 43115774
chr17 43123998 43124061
chr17 43124066 43124124
chr17 44349161 44349194
chr17 44385164 44385204
chr17 44385570 44385599
chr17 44558960 44559017
chr17 44911213 44911250
chr17 44911274 44911322
chr17 44911758 44911804
chr17 44913304 44913363
chr17 44915196 44915227
chr17 44915270 44915308
chr17 46010372 46010417
chr17 46018681 46018733
chr17 47284485 47284541
chr17 47286344 47286392
chr17 47946652 47946699
chr17 49619037 49619097
chr17 49619300 49619355
chr17 50167396 50167459
chr17 50167621 50167673
chr17 50185552 50185605
chr17 50186773 50186828
chr17 50186875 50186932
chr17 50187030 50187123
chr17 50187472 50187538
chr17 50188748 50188806
chr17 50189499 50189531
chr17 50189855 50189913
chr17 50189998 50190037
chr17 50190324 50190363
chr17 50190840 50190890
chr17 50191434 50191491
chr17 50191776 50191825
chr17 50191838 50191896
chr17 50193009 50193040
chr17 50193966 50194034
chr17 50195071 50195111
chr17 50195264 50195322
chr17 50195581 50195675
chr17 50195946 50195995
chr17 50196152 50196209
chr17 50196490 50196529
chr17 50196622 50196690
chr17 50196998 50197074
chr17 50197738 50197796
chr17 50197945 50198013
chr17 50198148 50198206
chr17 50201484 50201540
chr17 56594809 56594851
chr17 56594862 56594901
chr17 58695160 58695208
chr17 63918107 63918159
chr17 63941488 63941528
chr17 63941887 63941986
chr17 63943817 63943863
chr17 63945579 63945636
chr17 63957444 63957489
chr17 63959241 63959301
chr17 70175222 70175300
chr17 70175441 70175498
chr17 70175576 70175633
chr17 70175656 70175721
chr17 70175909 70175981
chr17 72121699 72121757
chr17 72122737 72122842
chr17 80104560 80104616
chr17 80104866 80104922
chr17 80105844 80105886
chr17 80107789 80107866
chr17 80108309 80108364
chr17 80108695 80108741
chr17 80110723 80110763
chr17 80110924 80110983
chr17 80112592 80112696
chr17 80112871 80112956
chr17 80113279 80113311
chr17 80116987 80117017
chr17 80183959 80184004
chr17 80369773 80369824
chr17 81510787 81510843
chr17 81511052 81511107
chr17 81511344 81511408
chr17 81511521 81511579
chr17 81511884 81511936
chr17 81934351 81934397
chr17 81935088 81935139
chr17 82032761 82032814
chr18 2666982 2667046
chr18 12337425 12337474
chr18 12337476 12337534
chr18 13885080 13885115
chr18 23533466 23533499
chr18 23535495 23535524
chr18 23536845 23536879
chr18 23538580 23538627
chr18 23539418 23539447
chr18 23539801 23539852
chr18 23544391 23544431
chr18 23554735 23554787
chr18 26501115 26501173
chr18 31519838 31519887
chr18 31592909 31592980
chr18 31593018 31593054
chr18 31595098 31595132
chr18 31595159 31595259
chr18 31598602 31598661
chr18 44951919 44951978
chr18 51065503 51065578
chr18 51067006 51067064
chr18 51078277 51078335
chr18 55228857 55228924
chr18 55228959 55229028
chr18 60371828 60371871
chr19 852936 853031
chr19 853316 853367
chr19 855949 856029
chr19 1220420 1220518
chr19 1220665 1220723
chr19 1221968 1222023
chr19 3118921 3118973
chr19 4110535 4110605
chr19 4117512 4117581
chr19 6495298 6495364
chr19 6495416 6495466
chr19 6495740 6495797
chr19 6495931 6495989
chr19 10155000 10155046
chr19 10793804 10793862
chr19 10812244 10812299
chr19 10823833 10823891
chr19 11021760 11021790
chr19 11089521 11089580
chr19 11100227 11100356
chr19 11102685 11102731
chr19 11102742 11102812
chr19 11105203 11105267
chr19 11105335 11105368
chr19 11105440 11105510
chr19 11105536 11105566
chr19 11105590 11105626
chr19 11106563 11106631
chr19 11106634 11106700
chr19 11107395 11107479
chr19 11107496 11107535
chr19 11110635 11110683
chr19 11110689 11110722
chr19 11110725 11110794
chr19 11111491 11111533
chr19 11111584 11111659
chr19 11113269 11113305
chr19 11113335 11113459
chr19 11113574 11113611
chr19 11113645 11113776
chr19 11116079 11116238
chr19 11116853 11116885
chr19 11116898 11117011
chr19 11120075 11120254
chr19 11120352 11120424
chr19 11120427 11120543
chr19 11129507 11129565
chr19 11129570 11129634
chr19 12891936 12891994
chr19 12892096 12892154
chr19 12893513 12893583
chr19 12893585 12893643
chr19 12895990 12896056
chr19 12896219 12896281
chr19 12896310 12896374
chr19 12896909 12896967
chr19 12897381 12897420
chr19 12897709 12897862
chr19 12899457 12899499
chr19 13025301 13025368
chr19 13230164 13230214
chr19 13235191 13235246
chr19 13257397 13257449
chr19 13261497 13261555
chr19 13262730 13262809
chr19 13303551 13303610
chr19 13365419 13365477
chr19 15180754 15180826
chr19 15180997 15181028
chr19 15187927 15187969
chr19 15188257 15188306
chr19 15188975 15189033
chr19 15189070 15189138
chr19 15191478 15191533
chr19 15191766 15191803
chr19 15192008 15192147
chr19 15192173 15192318
chr19 15192372 15192423
chr19 15192444 15192520
chr19 15197475 15197580
chr19 18167231 18167268
chr19 18783100 18783154
chr19 18785027 18785085
chr19 18785759 18785849
chr19 18786022 18786080
chr19 18786107 18786166
chr19 18786238 18786295
chr19 18786535 18786614
chr19 18787471 18787529
chr19 18787555 18787610
chr19 18787621 18787671
chr19 18788233 18788266
chr19 18788271 18788330
chr19 18788442 18788495
chr19 34394015 34394049
chr19 35842452 35842498
chr19 35848678 35848736
chr19 38451817 38451856
chr19 38455460 38455491
chr19 38457517 38457569
chr19 38496268 38496307
chr19 38499626 38499672
chr19 38499702 38499747
chr19 38499955 38500020
chr19 38572143 38572219
chr19 38580028 38580069
chr19 38580399 38580469
chr19 38584944 38585015
chr19 38585019 38585084
chr19 38585920 38585978
chr19 41342189 41342244
chr19 41414120 41414169
chr19 41422233 41422291
chr19 41869014 41869065
chr19 41967715 41967772
chr19 41968808 41968866
chr19 41970269 41970313
chr19 41970366 41970428
chr19 41970449 41970565
chr19 41981981 41982056
chr19 41982068 41982125
chr19 41984911 41984982
chr19 43511425 43511483
chr19 44908755 44908813
chr19 45352551 45352585
chr19 46608927 46608978
chr19 46756367 46756420
chr19 46756808 46756866
chr19 47836235 47836293
chr19 48419737 48419781
chr19 52212691 52212755
chr19 53889646 53889762
chr19 53889878 53889918
chr19 55151827 55151939
chr19 55154014 55154177
chr20 492322 492374
chr20 495732 495785
chr20 505153 505217
chr20 967999 968029
chr20 3083008 3083053
chr20 4699505 4699554
chr20 4699751 4699781
chr20 4699841 4699872
chr20 9409057 9409109
chr20 35434080 35434122
chr20 40688614 40688696
chr20 44626487 44626527
chr20 49374285 49374424
chr20 49374426 49374474
chr20 49374490 49374655
chr20 49374903 49374960
chr20 58891700 58891756
chr20 58903549 58903598
chr20 58909336 58909394
chr20 58909513 58909572
chr20 58909709 58909766
chr20 63413443 63413531
chr20 63413556 63413603
chr20 63414072 63414117
chr20 63433822 63433860
chr20 63433877 63433911
chr20 63438603 63438640
chr20 63438645 63438737
chr20 63439580 63439655
chr20 63439694 63439731
chr20 63442382 63442419
chr20 63442519 63442558
chr20 63444638 63444699
chr20 63444763 63444800
chr20 63445247 63445305
chr20 63446765 63446847
chr20 63472433 63472490
chr20 63495880 63495916
chr21 25891755 25891816
chr21 25891827 25891884
chr21 25897597 25897634
chr21 31659759 31659848
chr21 31663812 31663877
chr21 31666479 31666522
chr21 31667245 31667385
chr21 31668461 31668591
chr21 34859465 34859523
chr21 34880550 34880608
chr21 34886845 34886903
chr21 37490364 37490393
chr21 37490413 37490453
chr21 37493078 37493130
chr21 43060448 43060479
chr21 43062329 43062372
chr21 43065234 43065268
chr21 43066235 43066289
chr21 43066303 43066361
chr21 44285979 44286079
chr21 44286649 44286721
chr21 45987609 45987648
chr21 45989065 45989141
chr21 45989588 45989625
chr21 45989627 45989665
chr21 45989724 45989782
chr21 45990763 45990820
chr21 46114037 46114085
chr21 46115844 46115938
chr21 46115989 46116026
chr21 46116029 46116074
chr21 46116358 46116406
chr22 17209510 17209567
chr22 19724224 19724267
chr22 20990445 20990500
chr22 21772858 21772904
chr22 23833652 23833684
chr22 23834126 23834171
chr22 24322209 24322255
chr22 25231688 25231745
chr22 36292031 36292089
chr22 36305956 36306004
chr22 36348929 36348982
chr22 36349111 36349165
chr22 37978065 37978112
chr22 37983332 37983411
chr22 37983421 37983479
chr22 38112529 38112570
chr22 38115563 38115611
chr22 38116147 38116205
chr22 38120845 38120906
chr22 41177168 41177225
chr22 50526621 50526667
chr22 50527600 50527640
chr22 50528542 50528579
chr22 50625367 50625422
chr22 50626178 50626279
chr22 50626589 50626637
chr22 50626661 50626728
chr22 50627169 50627227
chr22 50627309 50627412
chrX 640814 640872
chrX 2953213 2953253
chrX 7325342 7325385
chrX 10213705 10213763
chrX 18507126 18507184
chrX 18510817 18510849
chrX 18564469 18564525
chrX 18575373 18575450
chrX 18579900 18579974
chrX 18581877 18581965
chrX 18584294 18584324
chrX 18584326 18584361
chrX 18587953 18588065
chrX 18598462 18598519
chrX 18641983 18642100
chrX 18642103 18642134
chrX 18644463 18644562
chrX 18644594 18644644
chrX 18647163 18647270
chrX 18647273 18647332
chrX 18940001 18940046
chrX 18945111 18945160
chrX 19351340 19351373
chrX 19353140 19353174
chrX 19355358 19355509
chrX 21882589 21882623
chrX 22047063 22047144
chrX 22076431 22076483
chrX 22133595 22133625
chrX 22219021 22219052
chrX 22219072 22219117
chrX 22226451 22226508
chrX 22245311 22245368
chrX 22247872 22247980
chrX 25004726 25004773
chrX 25007396 25007447
chrX 25012971 25013029
chrX 30308197 30308247
chrX 30308464 30308520
chrX 37803875 37803915
chrX 37805069 37805106
chrX 38304741 38304775
chrX 38322892 38322936
chrX 38352670 38352726
chrX 38367303 38367343
chrX 38367369 38367405
chrX 38369786 38369847
chrX 38369854 38369885
chrX 38381330 38381388
chrX 38381391 38381449
chrX 38401254 38401296
chrX 38401298 38401365
chrX 38401415 38401452
chrX 38403596 38403655
chrX 38403704 38403756
chrX 38408723 38408805
chrX 38408869 38408996
chrX 38411869 38411900
chrX 38411902 38411982
chrX 38421003 38421080
chrX 41343259 41343293
chrX 41344249 41344278
chrX 41344324 41344371
chrX 41345273 41345310
chrX 41346307 41346428
chrX 41346515 41346573
chrX 41346578 41346618
chrX 41671444 41671493
chrX 43949817 43949942
chrX 43949972 43950024
chrX 46837073 46837130
chrX 46853697 46853754
chrX 48523966 48524014
chrX 48526972 48527030
chrX 48684294 48684346
chrX 48684378 48684435
chrX 48685741 48685775
chrX 48792317 48792405
chrX 48911607 48911663
chrX 49038388 49038446
chrX 49251682 49251740
chrX 53201854 53201883
chrX 53241787 53241823
chrX 53382296 53382336
chrX 53403616 53403674
chrX 53409100 53409149
chrX 55021166 55021224
chrX 56565360 56565391
chrX 64917798 64917894
chrX 67643315 67643407
chrX 67686016 67686103
chrX 67711540 67711587
chrX 67711591 67711673
chrX 67717466 67717630
chrX 67721827 67721885
chrX 67722855 67722999
chrX 67723681 67723805
chrX 68839701 68839738
chrX 69616460 69616518
chrX 69957068 69957132
chrX 70027911 70027979
chrX 70030474 70030511
chrX 70033486 70033535
chrX 70035339 70035448
chrX 70035471 70035529
chrX 70035540 70035604
chrX 71109281 71109344
chrX 71110263 71110321
chrX 71110588 71110644
chrX 71129379 71129413
chrX 71223715 71223753
chrX 71223758 71224041
chrX 71224070 71224152
chrX 71224157 71224283
chrX 71224300 71224362
chrX 72464670 72464702
chrX 72490972 72491002
chrX 77574297 77574351
