Chr Start End
chr13 40560729 40560861
chr13 40665583 40665741
chr13 40941307 40941371
chr13 40942952 40943137
chr13 41062672 41062717
chr13 41065016 41065067
chr13 41865799 41865814
chr13 41865902 41865911
chr13 42155700 42155800
chr13 42159266 42159319
chr13 42160020 42160137
chr13 42165331 42165370
chr13 42600779 42600784
chr13 43883777 43883779
chr13 43883930 43883932
chr13 44980728 44980796
chr13 45136772 45136795
chr13 45783797 45784012
chr13 46044990 46045065
chr13 46045391 46045403
chr13 46053731 46053733
chr13 46053797 46053799
chr13 46055762 46055763
chr13 46058203 46058208
chr13 46058248 46058250
chr13 46064727 46064729
chr13 46073912 46073914
chr13 46073921 46073923
chr13 46158835 46158870
chr13 46158955 46158990
chr13 46159599 46159600
chr13 46771485 46771487
chr13 46777546 46777548
chr13 46781550 46781552
chr13 46835566 46835568
chr13 47954278 47954280
chr13 47968623 47968625
chr13 47988589 47988591
chr13 47988932 47988940
chr13 47988959 47988961
chr13 47988971 47988973
chr13 48040948 48040950
chr13 48040960 48040962
chr13 48261150 48261155
chr13 49259418 49259420
chr13 49259493 49259495
chr13 49259502 49259504
chr13 49278491 49278493
chr13 49278497 49278499
chr13 49280564 49280566
chr13 49280573 49280575
chr13 49477011 49477013
chr13 49477017 49477019
chr13 49477029 49477031
chr13 49480226 49480228
chr13 49480232 49480234
chr13 49480957 49480959
chr13 49480969 49480971
chr13 49480975 49480977
chr13 49480990 49480992
chr13 49482796 49482798
chr13 49488619 49488621
chr13 49490828 49490830
chr13 49491808 49491810
chr13 49491814 49491816
chr13 49491829 49491831
chr13 49506664 49506757
chr13 49513059 49513077
chr13 49513164 49513167
chr13 49518018 49518152
chr13 49520894 49520916
chr13 49630502 49630525
chr13 49630634 49630648
chr13 49630811 49630822
chr13 50011968 50012114
chr13 50012205 50012333
chr13 51361827 51361832
chr13 51755367 51755460
chr13 51756332 51756455
chr13 51773942 51773944
chr13 51774020 51774022
chr13 51799565 51799585
chr13 51937566 51937568
chr13 51965007 51965009
chr13 51965016 51965018
chr13 51970529 51970531
chr13 51970538 51970540
chr13 51974101 51974103
chr13 51974110 51974112
chr13 51974407 51974409
chr13 51974416 51974418
chr13 51974749 51974751
chr13 51974758 51974760
chr13 51975004 51975006
chr13 51975013 51975015
chr13 52110506 52110508
chr13 52127384 52127386
chr13 52127429 52127455
chr13 52152621 52152623
chr13 52156093 52156095
chr13 52156138 52156164
chr13 73062716 73062735
chr13 73063824 73063880
chr13 73075719 73075793
chr13 73075809 73075877
chr13 73695502 73695570
chr13 73695586 73695660
chr13 73715372 73715446
chr13 75566794 75566796
chr13 75594945 75594947
chr13 75594990 75594991
chr13 75604769 75604771
chr13 77045399 77045401
chr13 77045408 77045410
chr13 77045441 77045443
chr13 77045459 77045461
chr13 77051004 77051006
chr13 77051046 77051048
chr13 77051058 77051060
chr13 77051067 77051072
chr13 77051085 77051090
chr13 77051109 77051114
chr13 77051121 77051123
chr13 77051148 77051150
chr13 77051157 77051159
chr13 77051832 77051834
chr13 77051841 77051843
chr13 77051892 77051894
chr13 77055564 77055566
chr13 77055573 77055575
chr13 77056986 77057094
chr13 77058218 77058266
chr13 78601430 78601609
chr13 78644902 78644998
chr13 78659049 78659070
chr13 79366820 79366873
chr13 79368730 79368764
chr13 79533391 79533393
chr13 80337271 80337276
chr13 94443629 94443631
chr13 94460151 94460153
chr13 94460163 94460165
chr13 94466594 94466596
chr13 94466621 94466623
chr13 94468774 94468776
chr13 94581148 94581150
chr13 94583118 94583126
chr13 94711822 94712028
chr13 95062824 95062847
chr13 95186890 95186893
chr13 95188453 95188474
chr13 95633256 95633322
chr13 95641295 95641301
chr13 96091457 96091459
chr13 96091472 96091474
chr13 96091487 96091489
chr13 96832515 96832517
chr13 96832539 96832541
chr13 96832551 96832553
chr13 96832572 96832574
chr13 97276272 97276358
chr13 97276374 97276410
chr13 97334276 97334321
chr13 97343202 97343217
chr13 97346804 97346876
chr13 97346897 97346977
chr13 97434498 97434521
chr13 97434639 97434653
chr13 97464236 97464247
chr13 98176355 98176471
chr13 98176583 98176669
chr13 98461885 98461890
chr13 98474932 98474934
chr13 98474971 98474973
chr13 98475257 98475259
chr13 98482289 98482297
chr13 98519357 98519359
chr13 98519402 98519428
chr13 99295366 99295368
chr13 99295798 99295800
chr13 99295810 99295812
chr13 99295885 99295887
chr13 99772909 99772911
chr13 99772930 99772932
chr13 99772942 99772944
chr13 99858930 99858932
chr13 99863063 99863065
chr13 99864893 99864895
chr13 99891348 99891350
chr13 99965644 99965718
chr13 99965734 99965808
chr13 99970131 99970205
chr13 99970221 99970304
chr13 99982830 99982937
chr13 99983061 99983135
chr13 99984957 99985031
chr13 100209392 100209394
chr13 100235866 100235879
chr13 100268755 100268757
chr13 100273287 100273289
chr13 100273326 100273328
chr13 100273332 100273334
chr13 100302939 100302941
chr13 100532346 100532348
chr13 102597168 102597170
chr13 102627017 102627019
chr13 102634050 102634052
chr13 102686247 102686249
chr13 102686310 102686312
chr13 102686403 102686405
chr13 102690819 102690821
chr13 102846354 102846355
chr13 102852118 102852120
chr13 102852258 102852260
chr13 102866677 102866679
chr13 102866683 102866685
chr13 102866740 102866742
chr13 102866746 102866748
chr13 102868160 102868162
chr13 103046196 103046198
chr13 108209922 108209924
chr13 108209940 108209942
chr13 108209973 108209975
chr13 108210276 108210278
chr13 108210390 108210392
chr13 108210450 108210452
chr13 108210456 108210458
chr13 108229795 108229797
chr13 108230020 108230022
chr13 108230110 108230112
chr13 108270397 108270402
chr13 108888373 108888396
chr13 110524022 110524033
chr13 110524193 110524198
chr13 110561348 110561358
chr13 110561463 110561486
chr13 110627509 110627511
chr13 110635552 110635566
chr13 110637149 110637181
chr13 110663478 110663480
chr13 110667401 110667403
chr13 110667413 110667415
chr13 110676988 110676990
chr13 110705562 110705564
chr13 112067809 112068015
chr13 112831393 112831395
chr13 112857872 112857874
chr13 112857884 112857886
chr13 113113867 113113869
chr13 113116828 113116833
chr13 113117548 113117550
chr13 113118511 113118513
chr13 113118799 113118801
chr13 113118817 113118819
chr13 113147457 113147459
chr13 113149014 113149016
chr13 113149305 113149307
chr13 113633148 113633286
chr13 113633890 113634001
chr13 113668041 113668043
chr13 113671620 113671622
chr13 113820933 113820935
chr13 113827153 113827155
chr13 113832449 113832451
chr13 113832455 113832457
chr13 113992585 113992589
chr13 113996531 113996638
chr13 114326054 114326122
chr14 20316371 20316514
chr14 20343642 20343688
chr14 20344932 20345127
chr14 20345394 20345417
chr14 20384047 20384070
chr14 20447508 20447510
chr14 20447686 20447688
chr14 20448978 20448980
chr14 20448990 20448992
chr14 20449192 20449194
chr14 20451995 20451997
chr14 20452046 20452048
chr14 20455946 20455951
chr14 20456063 20456065
chr14 20456707 20456709
chr14 20457062 20457064
chr14 20457179 20457181
chr14 20457185 20457187
chr14 20457398 20457400
chr14 20457473 20457478
chr14 20460233 20460235
chr14 20472393 20472395
chr14 20474480 20474482
chr14 20474833 20474835
chr14 20475201 20475203
chr14 20476389 20476391
chr14 20476458 20476460
chr14 20584229 20584231
chr14 20693673 20693675
chr14 20693976 20693978
chr14 20699483 20699485
chr14 20699489 20699491
chr14 20699648 20699650
chr14 20699699 20699701
chr14 20699801 20699803
chr14 20781769 20781771
chr14 20781805 20781807
chr14 20781811 20781813
chr14 20781874 20781876
chr14 20781880 20781882
chr14 20781955 20781957
chr14 20782012 20782014
chr14 20782132 20782134
chr14 20801628 20801630
chr14 20801730 20801732
chr14 20801787 20801789
chr14 20801949 20801951
chr14 20801955 20801957
chr14 20801964 20801966
chr14 20891810 20891812
chr14 20891864 20891866
chr14 20891870 20891872
chr14 20892149 20892151
chr14 20955895 20955897
chr14 20956237 20956239
chr14 21043119 21043121
chr14 21043188 21043190
chr14 21043263 21043265
chr14 21043443 21043445
chr14 21058016 21058018
chr14 21058160 21058162
chr14 21058337 21058339
chr14 21090701 21090769
chr14 21091061 21091129
chr14 21091415 21091483
chr14 21092325 21092393
chr14 21092409 21092477
chr14 21092661 21092732
chr14 21092739 21092810
chr14 21092976 21093044
chr14 21093060 21093128
chr14 21408513 21408536
chr14 21463677 21463685
chr14 21463764 21463768
chr14 21468357 21468365
chr14 21468744 21468753
chr14 21474867 21474873
chr14 21476583 21476600
chr14 21476827 21476837
chr14 21489260 21489404
chr14 21492296 21492359
chr14 21499117 21499119
chr14 21499784 21499786
chr14 21499793 21499795
chr14 21500614 21500616
chr14 21522839 21522910
chr14 21522929 21522997
chr14 21523589 21523657
chr14 21523685 21523753
chr14 21523769 21523837
chr14 21524459 21524527
chr14 21524543 21524611
chr14 21525560 21525628
chr14 22547508 22547510
chr14 22547736 22547738
chr14 22841932 22841934
chr14 22843283 22843288
chr14 22843295 22843297
chr14 22843313 22843315
chr14 22884931 22884954
chr14 22886189 22886200
chr14 22886664 22886669
chr14 22924051 22924053
chr14 22924078 22924080
chr14 22924293 22924295
chr14 22924668 22924670
chr14 22924677 22924679
chr14 22924897 22924899
chr14 22924906 22924908
chr14 23033549 23033551
chr14 23034702 23034704
chr14 23042373 23042375
chr14 23061614 23061619
chr14 23240361 23240446
chr14 23243256 23243276
chr14 23275698 23275877
chr14 23275983 23276165
chr14 23276886 23277065
chr14 23404798 23404821
chr14 23431845 23431868
chr14 23522124 23522198
chr14 23523570 23523749
chr14 23524569 23524637
chr14 23524854 23524934
chr14 23524980 23525159
chr14 23525433 23525504
chr14 23526126 23526200
chr14 23526291 23526371
chr14 23527643 23527714
chr14 23531599 23531673
chr14 23532591 23532665
chr14 23533730 23533804
chr14 23533898 23533969
chr14 23556776 23556778
chr14 23556782 23556784
chr14 23556788 23556790
chr14 23556920 23556922
chr14 23556926 23556928
chr14 23556950 23556952
chr14 23557130 23557132
chr14 23557190 23557192
chr14 23557226 23557228
chr14 23557232 23557234
chr14 23558724 23558726
chr14 23638982 23639005
chr14 23639179 23639231
chr14 23644136 23644138
chr14 23644421 23644423
chr14 23953894 23953917
chr14 23955035 23955087
chr14 23965957 23965959
chr14 23966295 23966297
chr14 23966307 23966309
chr14 23989053 23989076
chr14 23990182 23990234
chr14 24001058 24001060
chr14 24001396 24001398
chr14 24001408 24001410
chr14 24074531 24074533
chr14 24074549 24074551
chr14 24075184 24075186
chr14 24075190 24075192
chr14 24075208 24075210
chr14 24098237 24098239
chr14 24099168 24099170
chr14 24099228 24099230
chr14 24099615 24099635
chr14 24099690 24099692
chr14 24102785 24102787
chr14 24102878 24102880
chr14 24103683 24103694
chr14 24150146 24150238
chr14 24150299 24150388
chr14 24150419 24150424
chr14 24150625 24150714
chr14 24151957 24151993
chr14 24155157 24155274
chr14 24155444 24155513
chr14 24157290 24157320
chr14 24157522 24157614
chr14 24157916 24157918
chr14 24157943 24157945
chr14 24162169 24162325
chr14 24206014 24206040
chr14 24206083 24206085
chr14 24207147 24207149
chr14 24214344 24214346
chr14 24214509 24214511
chr14 24214599 24214600
chr14 24215552 24215556
chr14 24215775 24215777
chr14 24215796 24215798
chr14 24215919 24215925
chr14 24218150 24218152
chr14 24218426 24218428
chr14 24233329 24233334
chr14 24235761 24235763
chr14 24236060 24236068
chr14 24237140 24237148
chr14 24237152 24237153
chr14 24237245 24237247
chr14 24237253 24237255
chr14 24237259 24237264
chr14 24238353 24238355
chr14 24238401 24238406
chr14 24238589 24238590
chr14 24238671 24238682
chr14 24255240 24255242
chr14 24255365 24255367
chr14 24255506 24255508
chr14 24255512 24255514
chr14 24258310 24258312
chr14 24259103 24259105
chr14 24292670 24292672
chr14 24292706 24292708
chr14 24318494 24318496
chr14 24318687 24318701
chr14 24318714 24318722
chr14 24319395 24319397
chr14 24329979 24329981
chr14 24330260 24330268
chr14 24331099 24331116
chr14 24339060 24339062
chr14 24339468 24339470
chr14 24339513 24339539
chr14 24372532 24372555
chr14 24440485 24440487
chr14 24441756 24441758
chr14 24441771 24441773
chr14 24442207 24442212
chr14 24442373 24442378
chr14 24505651 24505653
chr14 24506484 24506486
chr14 24507367 24507369
chr14 24573802 24573804
chr14 24574690 24574692
chr14 24575276 24575278
chr14 24606738 24606740
chr14 24607627 24607629
chr14 24608276 24608278
chr14 24631131 24631133
chr14 24631206 24631208
chr14 24632339 24632341
chr14 24632926 24632928
chr14 29599075 29599077
chr14 29624221 29624223
chr14 29638514 29638567
chr14 29663807 29663860
chr14 29666077 29666177
chr14 30581110 30581117
chr14 30586718 30586816
chr14 30589383 30589401
chr14 30589482 30589485
chr14 30592323 30592448
chr14 30593474 30593496
chr14 30593538 30593640
chr14 30597420 30597471
chr14 30598556 30598600
chr14 30601770 30601876
chr14 30616409 30616411
chr14 31101026 31101028
chr14 31562182 31562205
chr14 33927033 33927034
chr14 33929076 33929078
chr14 33929102 33929104
chr14 33931162 33931164
chr14 33931168 33931170
chr14 34764889 34764934
chr14 34765021 34765129
chr14 35011591 35011605
chr14 35013451 35013462
chr14 35095132 35095167
chr14 35127486 35127488
chr14 35127495 35127497
chr14 35180727 35180729
chr14 35270408 35270413
chr14 35270471 35270473
chr14 35273483 35273485
chr14 35273546 35273548
chr14 35535039 35535101
chr14 35535123 35535191
chr14 35535528 35535596
chr14 35535660 35535728
chr14 35535825 35535896
chr14 36581193 36581372
chr14 37591992 37592279
chr14 39093202 39093204
chr14 39093211 39093213
chr14 39095921 39095923
chr14 39095936 39095938
chr14 45136362 45136385
chr14 49585986 49585988
chr14 49585995 49585997
chr14 49586049 49586050
chr14 49586285 49586287
chr14 49621728 49621730
chr14 49622049 49622051
chr14 49622160 49622162
chr14 49893803 49893820
chr14 49893857 49893868
chr14 49893923 49893937
chr14 49894100 49894111
chr14 49894199 49894204
chr14 50115845 50115847
chr14 50115860 50115862
chr14 50115911 50115912
chr14 50116069 50116071
chr14 50116158 50116160
chr14 50116424 50116426
chr14 50322578 50322580
chr14 50322680 50322682
chr14 50342208 50342210
chr14 50395767 50395772
chr14 50395815 50395841
chr14 50476265 50476267
chr14 50504819 50504821
chr14 50531948 50531974
chr14 50588016 50588039
chr14 50591010 50591018
chr14 50614475 50614486
chr14 50770553 50770563
chr14 50770852 50770854
chr14 50772370 50772384
chr14 50773006 50773029
chr14 50931733 50931735
chr14 50931772 50931774
chr14 50937754 50937756
chr14 50944176 50944178
chr14 51094142 51094270
chr14 51094304 51094453
chr14 51094790 51094912
chr14 52653224 52653226
chr14 52653263 52653265
chr14 52657960 52657962
chr14 52657969 52657971
chr14 52666404 52666406
chr14 52666437 52666439
chr14 52666443 52666445
chr14 52713959 52713969
chr14 52718081 52718095
chr14 52778323 52778325
chr14 52778341 52778343
chr14 52783457 52783459
chr14 52872923 52872924
chr14 52874177 52874179
chr14 53063098 53063100
chr14 54415900 54415902
chr14 54538204 54538311
chr14 54844134 54844136
chr14 54865357 54865359
chr14 54944332 54944471
chr14 54955561 54955566
chr14 55229472 55229474
chr14 59476001 59476003
chr14 59484005 59484007
chr14 60152963 60152965
chr14 60153002 60153004
chr14 60156052 60156126
chr14 60282881 60282886
chr14 60283418 60283420
chr14 60285633 60285635
chr14 60723229 60723408
chr14 60734878 60734952
chr14 60796217 60796278
chr14 60975758 60975760
chr14 60976052 60976054
chr14 61443194 61443262
chr14 61445692 61445727
chr14 61449164 61449217
chr14 61450872 61450972
chr14 61453226 61453279
chr14 61457296 61457320
chr14 61457506 61457509
chr14 61457551 61457553
chr14 61529076 61529078
chr14 63204960 63204977
chr14 63205005 63205028
chr14 63269154 63269168
chr14 63281130 63281136
chr14 63283121 63283127
chr14 63290908 63290913
chr14 63686654 63686656
chr14 63698578 63698580
chr14 63727321 63727323
chr14 64268805 64268912
chr14 64279981 64280072
chr14 64417923 64417931
chr14 64417998 64418000
chr14 64427347 64427370
chr14 64487118 64487186
chr14 64487451 64487519
chr14 64522150 64522230
chr14 64522846 64522914
chr14 64523101 64523178
chr14 64523236 64523304
chr14 64523320 64523388
chr14 64523404 64523472
chr14 64523488 64523556
chr14 64523560 64523631
chr14 64540886 64540897
chr14 64541063 64541065
chr14 64541462 64541470
chr14 64541660 64541683
chr14 64541873 64541884
chr14 64802288 64802299
chr14 64914499 64914501
chr14 64914508 64914510
chr14 64924039 64924041
chr14 64924048 64924050
chr14 64924126 64924127
chr14 64926010 64926012
chr14 64926015 64926017
chr14 64926024 64926026
chr14 64926030 64926032
chr14 64926045 64926047
chr14 64932153 64932155
chr14 64932162 64932164
chr14 64942607 64942609
chr14 64950367 64950378
chr14 64951648 64951662
chr14 64972011 64972034
chr14 65015646 65015648
chr14 65044377 65044379
chr14 65044383 65044385
chr14 65054591 65054593
chr14 67320316 67320339
chr14 67642359 67642361
chr14 67645707 67645709
chr14 67645713 67645715
chr14 67645719 67645721
chr14 67646725 67646727
chr14 67648075 67648077
chr14 67648081 67648083
chr14 67648117 67648119
chr14 67650741 67650743
chr14 67690270 67690272
chr14 67690345 67690347
chr14 67692965 67692985
chr14 67772047 67772098
chr14 67865009 67865032
chr14 67887202 67887205
chr14 68291884 68291887
chr14 68790010 68790096
chr14 68790124 68790210
chr14 68877169 68877204
chr14 68879040 68879070
chr14 68879962 68879968
chr14 69209792 69209794
chr14 69209798 69209800
chr14 69234718 69234720
chr14 69325389 69325391
chr14 69326021 69326023
chr14 69328512 69328520
chr14 69333582 69333584
chr14 69338716 69338718
chr14 69338725 69338727
chr14 69338734 69338736
chr14 69338740 69338742
chr14 70023270 70023305
chr14 70023381 70023416
chr14 70052005 70052007
chr14 70060903 70060908
chr14 70166686 70166688
chr14 70166794 70166796
chr14 70166842 70166850
chr14 70166989 70166991
chr14 70166998 70167000
chr14 70167004 70167006
chr14 70167010 70167015
chr14 70167088 70167090
chr14 70167196 70167198
chr14 70458016 70458018
chr14 70458520 70458525
chr14 70458532 70458534
chr14 70458550 70458552
chr14 70523702 70523704
chr14 70523720 70523722
chr14 70523729 70523734
chr14 70524239 70524241
chr14 70800683 70800685
chr14 70800974 70800976
chr14 70801013 70801039
chr14 72619336 72619368
chr14 72619903 72619985
chr14 72629624 72629737
chr14 72674240 72674337
chr14 72693155 72693214
chr14 72714423 72714436
chr14 72969755 72969757
chr14 72970891 72971074
chr14 72974789 72974960
chr14 72975551 72975566
chr14 73192864 73192865
chr14 73198031 73198033
chr14 73206388 73206396
chr14 73206409 73206414
chr14 73211846 73211851
chr14 73217149 73217151
chr14 73492035 73492037
chr14 73492041 73492043
chr14 73492230 73492232
chr14 73543083 73543085
chr14 73543365 73543367
chr14 73543467 73543469
chr14 73574941 73574943
chr14 73575223 73575225
chr14 73575325 73575327
chr14 73595082 73595084
chr14 73595364 73595366
chr14 73595466 73595468
chr14 73619267 73619269
chr14 73619549 73619551
chr14 73619651 73619653
chr14 73877142 73877153
chr14 73879150 73879152
chr14 73879198 73879200
chr14 73879267 73879269
chr14 73880082 73880102
chr14 73881212 73881220
chr14 73884130 73884132
chr14 73904034 73904108
chr14 73904915 73904989
chr14 73905005 73905079
chr14 73909352 73909426
chr14 73920991 73921062
chr14 73976348 73976362
chr14 73977300 73977302
chr14 74065334 74065336
chr14 74067471 74067473
chr14 74071286 74071300
chr14 74241253 74241267
chr14 74245165 74245289
chr14 74290334 74290357
chr14 74494335 74494337
chr14 74494965 74494967
chr14 74494971 74494973
chr14 74663822 74663823
chr14 74663899 74663901
chr14 74902238 74902240
chr14 74902250 74902252
chr14 74909577 74909579
chr14 74911794 74911796
chr14 74918519 74918545
chr14 75053618 75053620
chr14 75063482 75063484
chr14 75071732 75071806
chr14 75118932 75118934
chr14 75124200 75124202
chr14 75126724 75126750
chr14 75707054 75707065
chr14 75707628 75707630
chr14 75707634 75707636
chr14 76762906 76762911
chr14 76763047 76763052
chr14 76773186 76773188
chr14 76775971 76775973
chr14 76776022 76776024
chr14 77139406 77139408
chr14 77268499 77268501
chr14 77269224 77269226
chr14 77326903 77326905
chr14 77327511 77327513
chr14 77328026 77328028
chr14 77674121 77674123
chr14 77675697 77675699
chr14 77675703 77675705
chr14 77694761 77694763
chr14 77694794 77694796
chr14 77887127 77887153
chr14 77887193 77887195
chr14 77924520 77924522
chr14 78645272 78645274
chr14 78645323 78645325
chr14 78651225 78651227
chr14 80203112 80203114
chr14 81192627 81192632
chr14 87968421 87968423
chr14 87982232 87982237
chr14 87984523 87984525
chr14 87988145 87988147
chr14 88468206 88468208
chr14 88468988 88468990
chr14 88469533 88469535
chr14 88607278 88607364
chr14 88609267 88609366
chr14 88609750 88609804
chr14 88610834 88610894
chr14 89350740 89350809
chr14 89411934 89412141
chr14 89797282 89797317
chr14 89975811 89975813
chr14 89980541 89980543
chr14 89993425 89993427
chr14 90019326 90019328
chr14 90265151 90265167
chr14 90268224 90268232
chr14 90401393 90401403
chr14 90403862 90403888
chr14 90403963 90403969
chr14 90894425 90894427
chr14 90900122 90900124
chr14 90900167 90900193
chr14 90943165 90943167
chr14 90978457 90978459
chr14 90978511 90978525
chr14 91001088 91001101
chr14 91976185 91976190
chr14 91988284 91988285
chr14 92083221 92083223
chr14 92088803 92088805
chr14 92093282 92093284
chr14 92096821 92096823
chr14 92709720 92709725
chr14 92712848 92712850
chr14 92714412 92714414
chr14 92816419 92816422
chr14 92819708 92819711
chr14 92941903 92941905
chr14 92946331 92946332
chr14 92946341 92946343
chr14 92946347 92946349
chr14 92946389 92946391
chr14 92951976 92951978
chr14 92951988 92951990
chr14 92958229 92958231
chr14 92958274 92958309
chr14 92962358 92962360
chr14 92962388 92962390
chr14 92993926 92993928
chr14 93016745 93016747
chr14 93115110 93115112
chr14 93186459 93186483
chr14 93207421 93207442
chr14 93209824 93209958
chr14 93212032 93212035
chr14 93212080 93212128
chr14 93214929 93214983
chr14 93215176 93215245
chr14 94039005 94039007
chr14 94039014 94039016
chr14 94045887 94045889
chr14 94045893 94045895
chr14 94062608 94062622
chr14 94079025 94079035
chr14 94284073 94284078
chr14 94288336 94288338
chr14 94288495 94288497
chr14 94304457 94304459
chr14 94304466 94304468
chr14 94309762 94309764
chr14 94309858 94309860
chr14 94309870 94309872
chr14 94379470 94379475
chr14 94487411 94487416
chr14 94569473 94569478
chr14 94592135 94592140
chr14 94623689 94623694
chr14 94768608 94768650
chr14 94768958 94769096
chr14 95091312 95091314
chr14 95099792 95099794
chr14 95099801 95099803
chr14 95103448 95103450
chr14 95132609 95132632
chr14 95535264 95535266
chr14 95543976 95543978
chr14 96385652 96385654
chr14 96456377 96456394
chr14 96458149 96458213
chr14 96471478 96471486
chr14 96471564 96471575
chr14 96471585 96471587
chr14 96478572 96478574
chr14 96483004 96483006
chr14 96525358 96525366
chr14 96525385 96525387
chr14 96527435 96527443
chr14 96527968 96527970
chr14 96527983 96527985
chr14 96531478 96531480
chr14 96532405 96532407
chr14 96532522 96532524
chr14 96532549 96532554
chr14 96535951 96535953
chr14 96542799 96542801
chr14 96552528 96552530
chr14 96833598 96833624
chr14 96837812 96837814
chr14 96853119 96853121
chr14 99174184 99174276
chr14 99175390 99175473
chr14 99176083 99176175
chr14 99413038 99413040
chr14 99461312 99461314
chr14 99726233 99726235
chr14 100274741 100274759
chr14 100276490 100276547
chr14 100276643 100276649
chr14 101562004 101562006
chr14 102006170 102006171
chr14 102007008 102007031
chr14 102011926 102011949
chr14 102027211 102027234
chr14 102083931 102083933
chr14 102085873 102085875
chr14 102085951 102085953
chr14 102086008 102086010
chr14 102086226 102086228
chr14 102251783 102251785
chr14 102283501 102283503
chr14 102283546 102283572
chr14 102326633 102326710
chr14 102870403 102870432
chr14 102876358 102876525
chr14 102886189 102886270
chr14 102889560 102889635
chr14 102891325 102891346
chr14 102950550 102950603
chr14 102952498 102952598
chr14 102986577 102986579
chr14 103008508 103008510
chr14 103008553 103008556
chr14 103012097 103012121
chr14 103336042 103336065
chr14 103405208 103405234
chr14 103428396 103428398
chr14 103462453 103462455
chr14 103520005 103520007
chr14 103520035 103520043
chr14 103520122 103520132
chr14 103520201 103520215
chr14 103520234 103520236
chr14 103520538 103520540
chr14 103520550 103520552
chr14 103521343 103521345
chr14 103521903 103521917
chr14 103522077 103522091
chr14 103522155 103522157
chr14 103530237 103530239
chr14 103532653 103532655
chr14 103532668 103532670
chr14 103532737 103532739
chr14 103532791 103532793
chr14 103534783 103534785
chr14 103707067 103707090
chr14 103715971 103715980
chr14 103726792 103726843
chr14 103727746 103727869
chr14 103965375 103965398
chr14 104085825 104085827
chr14 104095573 104095575
chr14 104172653 104172669
chr14 104172977 104172985
chr14 104724394 104724414
chr14 104735035 104735043
chr14 104740611 104740613
chr14 104740653 104740655
chr14 104741216 104741218
chr14 104741865 104741867
chr14 104743121 104743123
chr14 104743127 104743129
chr14 104746962 104746973
chr14 104773332 104773334
chr14 104773461 104773463
chr14 104773912 104773914
chr14 104773924 104773926
chr14 104775076 104775078
chr14 104775106 104775108
chr14 104775151 104775177
chr14 104776688 104776690
chr14 104780104 104780106
chr14 104802077 104802145
chr14 104802197 104802265
chr14 104802281 104802349
chr14 104930028 104930030
chr14 104930034 104930036
chr14 104930049 104930051
chr14 105300531 105300626
chr14 105464132 105464148
chr14 105464416 105464484
chr14 105643813 105643815
chr14 105707174 105707176
chr14 105742191 105742193
chr14 105742829 105742831
chr14 105742835 105742837
chr14 106011993 106011995
chr15 23566494 23566577
chr15 23566962 23567051
chr15 25691775 25691777
chr15 25691787 25691789
chr15 25721739 25721741
chr15 28111982 28111984
chr15 28196228 28196355
chr15 28196461 28196478
chr15 30904784 30904870
chr15 30928564 30928566
chr15 30930633 30930635
chr15 30937125 30937130
chr15 31327711 31327785
chr15 31372021 31372095
chr15 31372111 31372179
chr15 31483318 31483425
chr15 31501739 31501741
chr15 31530729 31530731
chr15 31530738 31530740
chr15 33836984 33836986
chr15 34346032 34346036
chr15 34347969 34347971
chr15 34893741 34893758
chr15 34896939 34896941
chr15 34896954 34896956
chr15 34981410 34981478
chr15 34981494 34981562
chr15 34981860 34981928
chr15 34981944 34982012
chr15 34982481 34982555
chr15 34982721 34982789
chr15 34982805 34982873
chr15 34982889 34982957
chr15 34983126 34983194
chr15 34983204 34983272
chr15 34983288 34983356
chr15 38498894 38498947
chr15 38500103 38500140
chr15 38501143 38501206
chr15 38501263 38501288
chr15 38502312 38502323
chr15 38502368 38502403
chr15 39976450 39976452
chr15 39990288 39990290
chr15 40206184 40206189
chr15 40206277 40206282
chr15 40210139 40210165
chr15 40210208 40210210
chr15 40213440 40213442
chr15 40272602 40272628
chr15 40272671 40272673
chr15 40273431 40273433
chr15 40297891 40297893
chr15 40298256 40298258
chr15 40298301 40298303
chr15 40298307 40298309
chr15 40298575 40298580
chr15 40411287 40411316
chr15 40411587 40411595
chr15 40414924 40414926
chr15 40414951 40414953
chr15 40415447 40415449
chr15 40418130 40418135
chr15 40418207 40418215
chr15 40471676 40471696
chr15 40571817 40571819
chr15 40625638 40625641
chr15 40628070 40628073
chr15 40809119 40809239
chr15 40809439 40809444
chr15 40853746 40853751
chr15 40855927 40855932
chr15 40873331 40873342
chr15 40873684 40873698
chr15 40874005 40874028
chr15 40902976 40903260
chr15 40930108 40930110
chr15 40931754 40931756
chr15 40955448 40955450
chr15 41070503 41070526
chr15 41270574 41270609
chr15 41278845 41278880
chr15 41319750 41319752
chr15 41319759 41319761
chr15 41332313 41332315
chr15 41332322 41332324
chr15 41501637 41501639
chr15 41501673 41501675
chr15 41501793 41501801
chr15 41501832 41501834
chr15 41501838 41501840
chr15 41502046 41502048
chr15 41502199 41502201
chr15 41503026 41503028
chr15 41503035 41503037
chr15 41505061 41505063
chr15 41505915 41505917
chr15 41505975 41506001
chr15 41570690 41570700
chr15 41571038 41571055
chr15 41571106 41571108
chr15 41573089 41573091
chr15 41669144 41669674
chr15 41836150 41836152
chr15 41836156 41836158
chr15 41836907 41836909
chr15 41840224 41840226
chr15 41840535 41840537
chr15 41840798 41840800
chr15 41840804 41840806
chr15 41840822 41840824
chr15 41844594 41844596
