Chr Start End
chr1 103008463 103008517
chr1 103012413 103012449
chr1 103015686 103015743
chr1 103017820 103017883
chr1 103018818 103018845
chr1 103031167 103031245
chr1 103082805 103082869
chr1 103526149 103526263
chr1 103527695 103527743
chr1 103533739 103533805
chr1 103546298 103546343
chr1 103546977 103547036
chr1 103551721 103551736
chr1 103617516 103617609
chr1 103618911 103619109
chr1 103619554 103619785
chr1 103620551 103620685
chr1 103621577 103621700
chr1 103621794 103621894
chr1 103623866 103623985
chr1 103624096 103624115
chr1 103624139 103624222
chr1 103625557 103625741
chr1 103656406 103656499
chr1 103656844 103656991
chr1 103657794 103657992
chr1 103658440 103658671
chr1 103659410 103659544
chr1 103660577 103660677
chr1 103662657 103662776
chr1 103662886 103662905
chr1 103662929 103663012
chr1 103664331 103664515
chr1 103687455 103687639
chr1 103688958 103689041
chr1 103689065 103689084
chr1 103689194 103689313
chr1 103691294 103691394
chr1 103691488 103691611
chr1 103692427 103692561
chr1 103693300 103693531
chr1 103693979 103694177
chr1 103694980 103695127
chr1 103695472 103695565
chr1 103750545 103750638
chr1 103750983 103751130
chr1 103751933 103752131
chr1 103752579 103752810
chr1 103753549 103753683
chr1 103754499 103754622
chr1 103754715 103754815
chr1 103756795 103756914
chr1 103757024 103757043
chr1 103757067 103757150
chr1 103758469 103758653
chr1 107056845 107057837
chr1 107148729 107148840
chr1 107324282 107324923
chr1 107395154 107395327
chr1 107407682 107407690
chr1 107407705 107407709
chr1 107418642 107418645
chr1 107421140 107421144
chr1 107430750 107430918
chr1 107436665 107436800
chr1 107480611 107480715
chr1 107573334 107573373
chr1 107596264 107596342
chr1 107602397 107602485
chr1 107603047 107603164
chr1 107609931 107609933
chr1 107617567 107617633
chr1 107642619 107642756
chr1 107683488 107683492
chr1 107704551 107704554
chr1 107704569 107704651
chr1 107704960 107705028
chr1 107705058 107705062
chr1 107748968 107749078
chr1 107749462 107749595
chr1 107751117 107751179
chr1 107755487 107755514
chr1 107757261 107757330
chr1 107760784 107760880
chr1 107765076 107765176
chr1 107766447 107766551
chr1 107768441 107768510
chr1 107770636 107770711
chr1 107779457 107779493
chr1 107874901 107875018
chr1 108161221 108161294
chr1 108181941 108182029
chr1 108185828 108185955
chr1 108199956 108200084
chr1 108229071 108229157
chr1 108232256 108232429
chr1 108233160 108233212
chr1 108234242 108234412
chr1 108235236 108235288
chr1 108236270 108236271
chr1 108238749 108238960
chr1 108239828 108239881
chr1 108454465 108454518
chr1 108455386 108455597
chr1 108458075 108458076
chr1 108459058 108459110
chr1 108459933 108460103
chr1 108461133 108461185
chr1 108461916 108462089
chr1 108465188 108465274
chr1 108560429 108560566
chr1 108600566 108600687
chr1 108606223 108606253
chr1 108612178 108612295
chr1 108616382 108616403
chr1 108713529 108713530
chr1 108717777 108718032
chr1 108718789 108719050
chr1 108722335 108722593
chr1 108725750 108726005
chr1 108727808 108728066
chr1 108728632 108728887
chr1 108730674 108730929
chr1 108733272 108733533
chr1 108737495 108737500
chr1 108843250 108843268
chr1 108848752 108848815
chr1 108848912 108849061
chr1 108849537 108849577
chr1 108851672 108851687
chr1 108896991 108897086
chr1 108897492 108897619
chr1 108898688 108898766
chr1 108901790 108901946
chr1 108903126 108903235
chr1 108904125 108904128
chr1 108922441 108922509
chr1 108924179 108924215
chr1 108929767 108929835
chr1 108971433 108971573
chr1 108974536 108974755
chr1 108981733 108981865
chr1 108982609 108982786
chr1 108983282 108983409
chr1 109013862 109013926
chr1 109017518 109017602
chr1 109023355 109023381
chr1 109023387 109023485
chr1 109064676 109064694
chr1 109194439 109194595
chr1 109197474 109197655
chr1 109197979 109198076
chr1 109198573 109198675
chr1 109199854 109199927
chr1 109235210 109235432
chr1 109236805 109236871
chr1 109237244 109237346
chr1 109250623 109250946
chr1 109251277 109251594
chr1 109252216 109252842
chr1 109258432 109258560
chr1 109258983 109259080
chr1 109261042 109261056
chr1 109261182 109261265
chr1 109261513 109261629
chr1 109261808 109261897
chr1 109262287 109262445
chr1 109262806 109262970
chr1 109263142 109263147
chr1 109263153 109263263
chr1 109264078 109264366
chr1 109264454 109264538
chr1 109264541 109264629
chr1 109264868 109264888
chr1 109265231 109265312
chr1 109265735 109265774
chr1 109266105 109266107
chr1 109269557 109269592
chr1 109269694 109269818
chr1 109270600 109270601
chr1 109270927 109271040
chr1 109271386 109271513
chr1 109271600 109271636
chr1 109281844 109282061
chr1 109282518 109282571
chr1 109295130 109295298
chr1 109296799 109296943
chr1 109297435 109297618
chr1 109298169 109298258
chr1 109306847 109306860
chr1 109316865 109316959
chr1 109317853 109317970
chr1 109322932 109323122
chr1 109324899 109325090
chr1 109326992 109327161
chr1 109327499 109327602
chr1 109336240 109336347
chr1 109340724 109340880
chr1 109345751 109345882
chr1 109347483 109347533
chr1 109350929 109351003
chr1 109354367 109354532
chr1 109355367 109355470
chr1 109367408 109367452
chr1 109421866 109421927
chr1 109426302 109426310
chr1 109467092 109467134
chr1 109475581 109475706
chr1 109476776 109476978
chr1 109477818 109478010
chr1 109479378 109479444
chr1 109487792 109487805
chr1 109488383 109488466
chr1 109488847 109488955
chr1 109494203 109494288
chr1 109495143 109495181
chr1 109495684 109496242
chr1 109507854 109508252
chr1 109508730 109508831
chr1 109543197 109544045
chr1 109586216 109586346
chr1 109586729 109586883
chr1 109592043 109592231
chr1 109603951 109604105
chr1 109606308 109606437
chr1 109610040 109610182
chr1 109628083 109628278
chr1 109628364 109628496
chr1 109629109 109629236
chr1 109629796 109629917
chr1 109630233 109630440
chr1 109630943 109630964
chr1 109656390 109656426
chr1 109656712 109656922
chr1 109657215 109657280
chr1 109657536 109657672
chr1 109657772 109657777
chr1 109657780 109657873
chr1 109658814 109658910
chr1 109659000 109659165
chr1 109661165 109661222
chr1 109668116 109668152
chr1 109668425 109668501
chr1 109668925 109668990
chr1 109669290 109669372
chr1 109669471 109669476
chr1 109669479 109669572
chr1 109671287 109671383
chr1 109671473 109671584
chr1 109673203 109673215
chr1 109674747 109674834
chr1 109681809 109681815
chr1 109687874 109687910
chr1 109688236 109688246
chr1 109688673 109688738
chr1 109688991 109689130
chr1 109689225 109689230
chr1 109690271 109690367
chr1 109693206 109693293
chr1 109708481 109708550
chr1 109712313 109712349
chr1 109712618 109712694
chr1 109713119 109713184
chr1 109713430 109713566
chr1 109713661 109713666
chr1 109713669 109713762
chr1 109713953 109714004
chr1 109717337 109717391
chr1 109737113 109737170
chr1 109737390 109737447
chr1 109737449 109737568
chr1 109737656 109737752
chr1 109738091 109738184
chr1 109738187 109738192
chr1 109738285 109738367
chr1 109739429 109739494
chr1 109739833 109739909
chr1 109740240 109740276
chr1 109751690 109751783
chr1 109751995 109752082
chr1 109985152 109985154
chr1 110016426 110016461
chr1 110016667 110016731
chr1 110017495 110017584
chr1 110017946 110018017
chr1 110018373 110018468
chr1 110018552 110018651
chr1 110019051 110019084
chr1 110037903 110037961
chr1 110038683 110038758
chr1 110039172 110039307
chr1 110039395 110039516
chr1 110039824 110039825
chr1 110040636 110040704
chr1 110041536 110041643
chr1 110041734 110041862
chr1 110043088 110043271
chr1 110043639 110043660
chr1 110045040 110045079
chr1 110046680 110046752
chr1 110047542 110047617
chr1 110047772 110047870
chr1 110049112 110049239
chr1 110049460 110049561
chr1 110050343 110050410
chr1 110050956 110051061
chr1 110051683 110051888
chr1 110053665 110053850
chr1 110112535 110112762
chr1 110211605 110211952
chr1 110339913 110340161
chr1 110340525 110340758
chr1 110340768 110340992
chr1 110341734 110342273
chr1 110345539 110345544
chr1 110346308 110346352
chr1 110363769 110363894
chr1 110375458 110375552
chr1 110376950 110377162
chr1 110378853 110378986
chr1 110451217 110451289
chr1 110453961 110454087
chr1 110456232 110456325
chr1 110674198 110674500
chr1 111188135 111188371
chr1 111188702 111188787
chr1 111189212 111189254
chr1 111192140 111192318
chr1 111194578 111194727
chr1 111195916 111196057
chr1 111197176 111197254
chr1 111197920 111197990
chr1 111198630 111198743
chr1 111199623 111199704
chr1 111230750 111230944
chr1 111231238 111231295
chr1 111234907 111235058
chr1 111236024 111236154
chr1 111238750 111238933
chr1 111242227 111242362
chr1 111314540 111314597
chr1 111315270 111315436
chr1 111315734 111315821
chr1 111317681 111317806
chr1 111317986 111318110
chr1 111319327 111319462
chr1 111320314 111320463
chr1 111416324 111416459
chr1 111419610 111419727
chr1 111421276 111421462
chr1 111421565 111421674
chr1 111422927 111423052
chr1 111423543 111423709
chr1 111425383 111425440
chr1 111426437 111426634
chr1 111441380 111441390
chr1 111442025 111442094
chr1 111442653 111442762
chr1 111443323 111443395
chr1 111443867 111443922
chr1 111444054 111444125
chr1 111447095 111447145
chr1 111447435 111447577
chr1 111448619 111448641
chr1 111500061 111500557
chr1 111503005 111503271
chr1 111727346 111727507
chr1 111756108 111756194
chr1 111756201 111756226
chr1 111756646 111756741
chr1 111760474 111760589
chr1 111760706 111760818
chr1 111761058 111761126
chr1 111761226 111761285
chr1 111762255 111762338
chr1 111762677 111762783
chr1 111762906 111763008
chr1 111765737 111765769
chr1 111982310 111982609
chr1 112416172 112416265
chr1 112454449 112454557
chr1 112455931 112456057
chr1 112696196 112696252
chr1 112696437 112696535
chr1 112696630 112696719
chr1 112696746 112696847
chr1 112697994 112698112
chr1 112698287 112698479
chr1 112698715 112698790
chr1 112699685 112699811
chr1 112699894 112699951
chr1 112703722 112703807
chr1 112705100 112705169
chr1 112710187 112710311
chr1 112710460 112710612
chr1 112710744 112710852
chr1 112711008 112711072
chr1 112711266 112711385
chr1 112711466 112711475
chr1 112711971 112712056
chr1 112712345 112712461
chr1 112712744 112712804
chr1 112712921 112712972
chr1 112713497 112713612
chr1 112714976 112714993
chr1 112929092 112929255
chr1 113073527 113073631
chr1 113110242 113110247
chr1 113112484 113112753
chr1 113114432 113114701
chr1 113391085 113391350
chr1 113549515 113549517
chr1 113549538 113549632
chr1 113580542 113580662
chr1 113585387 113585597
chr1 113590484 113590585
chr1 113590597 113590659
chr1 113594481 113594521
chr1 113594557 113594561
chr1 113614601 113614659
chr1 113619736 113619776
chr1 113622862 113622995
chr1 113641911 113642027
chr1 113642282 113642512
chr1 113649257 113649329
chr1 113651014 113651191
chr1 113653940 113654019
chr1 113659080 113659265
chr1 113673337 113673466
chr1 113681198 113681318
chr1 113726456 113726575
chr1 113738110 113738269
chr1 113738730 113738800
chr1 113757699 113757756
chr1 113758659 113758689
chr1 113838332 113838408
chr1 113838544 113838621
chr1 113848588 113848627
chr1 113852027 113852105
chr1 113854471 113854538
chr1 113854907 113855050
chr1 113856382 113856442
chr1 113856548 113856620
chr1 113857738 113857777
chr1 113858478 113858574
chr1 113859002 113859079
chr1 113859352 113859461
chr1 113871537 113871555
chr1 113895089 113895427
chr1 113904605 113904688
chr1 113940951 113941460
chr1 113952766 113952890
chr1 113954651 113954771
chr1 113955563 113955650
chr1 113956627 113956774
chr1 113980617 113980618
chr1 113980949 113981752
chr1 114097760 114097878
chr1 114099094 114099266
chr1 114103601 114103713
chr1 114137516 114137881
chr1 114397973 114397991
chr1 114399457 114399610
chr1 114401389 114401437
chr1 114402850 114402884
chr1 114405410 114405520
chr1 114433721 114433734
chr1 114463104 114463217
chr1 114463425 114463557
chr1 114464270 114464282
chr1 114464360 114464389
chr1 114510551 114510705
chr1 114587720 114587953
chr1 114594473 114594513
chr1 114594516 114594579
chr1 114595832 114595874
chr1 114599274 114599452
chr1 114600204 114600323
chr1 114600853 114600961
chr1 114601508 114601586
chr1 114602125 114602195
chr1 114604922 114605032
chr1 114608686 114608770
chr1 114673639 114673743
chr1 114675877 114676002
chr1 114678336 114678528
chr1 114679579 114679591
chr1 114718199 114718217
chr1 114718613 114718721
chr1 114719584 114719743
chr1 114720539 114720718
chr1 114723883 114723929
chr1 114725231 114725334
chr1 114726211 114726300
chr1 114726324 114726387
chr1 114726983 114727091
chr1 114730258 114730291
chr1 114730378 114730423
chr1 114730508 114730649
chr1 114732604 114732613
chr1 114732643 114732810
chr1 114733828 114733858
chr1 114733989 114734118
chr1 114734442 114734472
chr1 114734487 114734524
chr1 114736758 114736856
chr1 114737471 114737543
chr1 114737963 114737975
chr1 114738005 114738073
chr1 114739692 114739819
chr1 115837986 115838144
chr1 115976688 115976715
chr1 115992031 115992244
chr1 116019582 116019715
chr1 116020721 116020886
chr1 116026893 116027023
chr1 116031366 116031582
chr1 116035187 116035328
chr1 116037303 116037389
chr1 116062762 116062883
chr1 116064436 116064509
chr1 116066520 116066613
chr1 116401554 116401656
chr1 116403884 116403912
chr1 116544312 116544587
chr1 116579435 116579878
chr1 116584645 116584649
chr1 116588694 116588698
chr1 116588725 116589105
chr1 116599941 116599945
chr1 116603631 116604026
chr1 116607942 116607964
chr1 116608006 116608332
chr1 116613765 116613772
chr1 116613811 116614170
chr1 116616087 116616443
chr1 116754642 116754952
chr1 116760402 116760633
chr1 116764484 116764498
chr1 116941741 116942052
chr1 116945086 116945093
chr1 116949192 116949542
chr1 116961245 116961637
chr1 116961659 116961669
chr1 116966911 116967258
chr1 116974218 116974324
chr1 116984680 116984952
chr1 117009870 117010223
chr1 117011960 117011967
chr1 117013786 117013793
chr1 117018509 117018561
chr1 117021977 117021984
chr1 117025509 117025856
chr1 117079613 117079650
chr1 117081828 117081948
chr1 117084018 117084169
chr1 117086417 117086523
chr1 117088801 117088983
chr1 117090055 117090191
chr1 117095315 117095368
chr1 117096149 117096300
chr1 117097351 117097434
chr1 117098833 117098908
chr1 117118590 117118700
chr1 117118728 117118768
chr1 117120714 117120815
chr1 117153092 117153358
chr1 117156581 117156916
chr1 117878012 117878153
chr1 117881823 117881878
chr1 117883488 117883628
chr1 117886577 117886654
chr1 117887698 117887732
chr1 117899184 117899217
chr1 117906506 117906583
chr1 117911994 117912083
chr1 117912530 117912684
chr1 117918597 117918737
chr1 117920182 117920232
chr1 117933374 117933491
chr1 117934473 117934683
chr1 117936769 117936888
chr1 117938480 117938559
chr1 117939477 117939573
chr1 117940827 117940941
chr1 117941124 117941226
chr1 117941750 117941848
chr1 117942437 117942545
chr1 117943396 117943627
chr1 117946086 117946180
chr1 117948405 117948507
chr1 117949751 117949837
chr1 117949995 117950131
chr1 117950834 117950891
chr1 117951976 117952077
chr1 117952297 117952409
chr1 117952528 117952648
chr1 119381086 119381217
chr1 119382915 119383067
chr1 119384776 119385054
chr1 119386622 119386832
chr1 119392110 119392269
chr1 119392618 119392688
chr1 119393785 119393838
chr1 119507495 119507622
chr1 119622708 119623115
chr1 119712047 119712161
chr1 119721161 119721322
chr1 119723419 119723442
chr1 119726851 119726906
chr1 119734634 119734667
chr1 119734760 119734767
chr1 119740386 119740392
chr1 119742807 119742809
chr1 119743042 119743044
chr1 119750811 119750909
chr1 119752549 119752675
chr1 119753280 119753387
chr1 119759864 119759877
chr1 119794630 119794686
chr1 119798497 119798603
chr1 119799725 119799863
chr1 119803068 119803125
chr1 119894348 119894452
chr1 119894882 119895142
chr1 119895158 119895730
chr1 119916638 119916695
chr1 119917665 119917763
chr1 119918406 119918554
chr1 119920229 119920251
chr1 119925787 119925811
chr1 119926598 119926612
chr1 119928976 119929079
chr1 119929199 119929213
chr1 119935572 119935605
chr1 119937363 119937467
chr1 119937857 119937894
chr1 119937897 119938007
chr1 119940669 119940757
chr1 119941526 119941549
chr1 119941552 119941662
chr1 119941666 119941755
chr1 119948414 119948436
chr1 119948439 119948549
chr1 119948553 119948567
chr1 119949113 119949127
chr1 119950719 119950821
chr1 119950824 119950838
chr1 119953543 119953640
chr1 119953643 119953689
chr1 119955040 119955102
chr1 119955105 119955215
chr1 119955219 119955233
chr1 119959392 119959486
chr1 119959489 119959503
chr1 119963574 119963671
chr1 119963674 119963781
chr1 119963785 119963808
chr1 119965453 119965541
chr1 119965544 119965567
chr1 119966467 119966490
chr1 119968219 119968233
chr1 119969511 119969608
chr1 119969611 119969727
chr1 119969731 119969745
chr1 119987060 119987083
chr1 119996720 119996747
chr1 119997091 119997204
chr1 119997208 119997333
chr1 120005329 120005432
chr1 120005555 120005589
chr1 120029906 120029944
chr1 120051484 120051485
chr1 120069334 120069338
chr1 120157104 120157193
chr1 120159347 120159403
chr1 120160384 120160478
chr1 120160520 120160531
chr1 120163210 120163371
chr1 120168840 120168950
chr1 120176307 120176367
chr1 120724247 120724251
chr1 120763628 120763710
chr1 120784974 120785124
chr1 120785131 120785234
chr1 120793161 120793285
chr1 120793289 120793402
chr1 120793406 120793497
chr1 120793747 120793758
chr1 120805765 120805766
chr1 120807607 120807624
chr1 120808759 120808760
chr1 120809811 120809884
chr1 120810347 120810558
chr1 120815043 120815044
chr1 120816085 120816158
chr1 120816622 120816828
chr1 120818123 120818175
chr1 120822104 120822268
chr1 120823309 120823361
chr1 120823974 120824147
chr1 120824866 120824918
chr1 120829764 120829816
chr1 120830416 120830589
chr1 120831298 120831350
chr1 120831988 120832161
chr1 120832875 120832984
chr1 120833603 120833776
chr1 120834495 120834547
chr1 120834630 120834803
chr1 120836517 120836569
chr1 120837169 120837342
chr1 120838051 120838103
chr1 120838745 120838918
chr1 120839632 120839741
chr1 120840350 120840591
chr1 120889839 120890309
chr1 121088665 121088909
chr1 121092996 121093241
chr1 121187510 121187514
chr1 121284803 121284996
chr1 121324478 121324641
chr1 121365293 121365356
chr1 121373971 121374187
chr1 121374826 121374955
chr1 121382701 121382845
chr1 143905571 143905792
chr1 144373096 144373566
chr1 144423016 144423257
chr1 144423870 144423976
chr1 144424690 144424863
chr1 144425517 144425569
chr1 144426278 144426451
chr1 144427047 144427099
chr1 144427818 144427991
chr1 144428606 144428658
chr1 144429700 144429864
chr1 144433773 144433825
chr1 144435111 144435317
chr1 144435781 144435854
chr1 144436895 144436896
chr1 144592961 144593431
chr1 144897197 144897338
chr1 144905091 144905220
chr1 144905859 144906075
chr1 144914692 144914755
chr1 144955439 144955602
chr1 144995008 144995201
chr1 145092835 145092839
chr1 145241636 145242106
chr1 145291529 145291770
chr1 145292381 145292490
chr1 145293204 145293377
chr1 145294021 145294073
chr1 145294782 145294950
chr1 145295569 145295619
chr1 145296338 145296511
chr1 145297139 145297248
chr1 145297962 145298135
chr1 145298787 145298839
chr1 145299548 145299721
chr1 145300329 145300381
chr1 145301100 145301273
chr1 145301901 145302010
chr1 145302724 145302897
chr1 145303533 145303585
chr1 145304294 145304467
chr1 145305070 145305179
chr1 145305893 145306066
chr1 145306716 145306768
chr1 145307477 145307650
chr1 145308253 145308362
chr1 145309076 145309249
chr1 145309897 145309949
chr1 145310658 145310826
chr1 145311439 145311489
chr1 145312208 145312381
chr1 145313009 145313118
chr1 145313832 145314005
chr1 145314665 145314717
chr1 145315426 145315594
chr1 145316209 145316259
chr1 145316978 145317151
chr1 145317781 145317890
chr1 145318604 145318777
chr1 145319435 145319487
chr1 145320196 145320364
chr1 145320971 145321021
chr1 145321740 145321913
chr1 145322543 145322652
chr1 145323366 145323539
chr1 145324185 145324237
chr1 145324946 145325114
chr1 145325721 145325771
chr1 145326490 145326663
chr1 145327291 145327400
chr1 145328114 145328287
chr1 145328945 145328997
chr1 145329706 145329874
chr1 145330488 145330538
chr1 145331257 145331430
chr1 145332058 145332167
chr1 145332881 145333054
chr1 145333698 145333750
chr1 145334459 145334628
chr1 145335244 145335294
chr1 145336013 145336186
chr1 145336814 145336923
chr1 145337637 145337810
chr1 145338454 145338506
chr1 145339215 145339383
chr1 145339998 145340048
chr1 145340767 145340940
chr1 145341564 145341673
chr1 145342387 145342560
chr1 145343208 145343260
chr1 145343969 145344142
chr1 145344750 145344802
chr1 145345521 145345694
chr1 145346322 145346431
chr1 145347145 145347318
chr1 145347978 145348030
chr1 145348739 145348912
chr1 145349520 145349572
chr1 145350291 145350464
chr1 145351094 145351203
chr1 145351917 145352090
chr1 145352742 145352794
chr1 145353503 145353671
chr1 145354286 145354336
chr1 145355055 145355228
chr1 145355856 145355965
chr1 145356679 145356852
chr1 145357490 145357542
chr1 145358251 145358419
chr1 145359033 145359083
chr1 145359802 145359975
chr1 145360603 145360712
chr1 145361426 145361599
chr1 145362243 145362295
chr1 145363004 145363172
chr1 145363787 145363837
chr1 145364556 145364729
chr1 145365357 145365466
chr1 145366180 145366353
chr1 145367003 145367055
chr1 145367764 145367932
chr1 145368547 145368597
chr1 145369316 145369489
chr1 145370117 145370226
chr1 145370940 145371113
chr1 145371751 145371803
chr1 145372512 145372680
chr1 145373295 145373345
chr1 145374064 145374237
chr1 145374865 145374974
chr1 145375688 145375861
chr1 145376505 145376557
chr1 145377266 145377434
chr1 145378045 145378095
chr1 145378814 145378987
chr1 145379617 145379726
chr1 145380440 145380613
chr1 145381257 145381309
chr1 145382018 145382186
chr1 145382801 145382851
chr1 145383570 145383743
chr1 145384371 145384480
chr1 145385194 145385367
chr1 145386013 145386065
chr1 145386774 145386947
chr1 145387547 145387599
chr1 145388318 145388491
chr1 145389121 145389230
chr1 145389944 145390117
chr1 145390769 145390821
chr1 145391530 145391703
chr1 145392303 145392355
chr1 145393074 145393247
chr1 145393722 145393724
chr1 145393884 145393936
chr1 145394978 145395142
chr1 145399049 145399101
chr1 145400386 145400387
chr1 145400389 145400595
chr1 145401059 145401132
chr1 145402167 145402168
chr1 145630695 145630808
chr1 145631664 145631745
chr1 145643869 145643873
chr1 145647187 145647268
chr1 145663329 145663425
chr1 145665562 145665652
chr1 145669625 145669691
chr1 145669834 145670011
chr1 145672862 145673021
chr1 145673657 145673741
chr1 145678470 145678646
chr1 145680912 145680979
chr1 145681060 145681108
chr1 145682500 145682637
chr1 145686477 145686538
chr1 145686667 145686727
chr1 145687812 145687998
chr1 145728400 145728401
chr1 145825795 145825924
chr1 145826454 145826505
chr1 145826852 145827006
chr1 145828749 145828838
chr1 145833260 145833365
chr1 145833490 145833583
chr1 145836494 145836575
chr1 145836815 145836867
chr1 145837536 145837562
chr1 145846088 145846197
chr1 145846433 145846459
chr1 145846598 145846691
chr1 145847250 145847349
chr1 145847583 145847697
chr1 145851132 145851154
chr1 145853504 145853665
chr1 145853813 145853864
chr1 145854528 145854564
chr1 145854746 145854881
chr1 145855736 145855827
chr1 145856068 145856119
chr1 145856347 145856432
chr1 145856589 145856689
chr1 145856773 145856794
chr1 145856896 145857000
chr1 145874853 145875007
chr1 145876140 145876247
chr1 145876569 145876640
chr1 145876816 145876874
chr1 145877968 145877986
chr1 145902479 145902620
chr1 145902811 145902962
chr1 145904052 145904201
chr1 145904684 145904795
chr1 145924814 145925053
chr1 145926067 145926178
chr1 145961406 145961750
chr1 145994366 145994438
chr1 145994544 145994801
chr1 145994929 145994984
chr1 146018680 146018701
chr1 146066321 146066562
chr1 146067180 146067289
chr1 146068003 146068172
chr1 146068774 146068824
chr1 146069543 146069716
chr1 146070324 146070433
chr1 146071147 146071320
chr1 146071968 146072020
chr1 146072729 146072902
chr1 146073500 146073552
chr1 146074271 146074444
chr1 146075046 146075155
chr1 146075869 146076042
chr1 146076706 146076758
chr1 146077467 146077635
chr1 146078238 146078288
chr1 146079007 146079180
chr1 146079782 146079891
chr1 146080605 146080778
chr1 146081436 146081488
chr1 146082197 146082370
chr1 146082966 146083018
chr1 146083737 146083910
chr1 146084518 146084627
chr1 146085341 146085514
chr1 146086164 146086216
chr1 146086924 146087097
chr1 146087693 146087745
chr1 146088464 146088637
chr1 146089239 146089348
chr1 146090062 146090235
chr1 146090881 146090933
chr1 146091642 146091815
chr1 146092411 146092463
chr1 146093182 146093355
chr1 146093957 146094066
chr1 146094780 146094953
chr1 146095603 146095655
chr1 146096364 146096537
chr1 146097133 146097185
chr1 146097904 146098077
chr1 146098679 146098788
chr1 146099502 146099675
chr1 146100325 146100377
chr1 146101086 146101259
chr1 146101855 146101907
chr1 146102626 146102799
chr1 146103401 146103510
chr1 146104224 146104397
chr1 146105043 146105095
chr1 146105804 146105977
chr1 146106573 146106625
chr1 146107344 146107517
chr1 146108119 146108228
chr1 146108942 146109115
chr1 146109751 146109803
chr1 146110512 146110680
chr1 146111283 146111333
chr1 146112147 146112227
chr1 146112829 146112938
chr1 146113652 146113825
chr1 146114469 146114521
chr1 146115230 146115398
chr1 146116001 146116051
chr1 146116865 146116945
chr1 146117547 146117656
chr1 146118370 146118543
chr1 146119195 146119247
chr1 146119956 146120124
chr1 146120727 146120777
chr1 146121498 146121671
chr1 146122283 146122392
chr1 146123106 146123279
chr1 146123927 146123979
chr1 146124688 146124861
chr1 146125467 146125517
chr1 146126236 146126409
chr1 146127028 146127080
chr1 146128119 146128283
chr1 146132186 146132238
chr1 146133523 146133729
chr1 146134193 146134266
chr1 146135307 146135308
chr1 146139810 146140021
chr1 146140484 146140557
chr1 146141604 146141605
chr1 146147725 146147748
chr1 146156207 146156230
chr1 146156480 146156571
chr1 146156574 146156687
chr1 146156691 146156816
chr1 146164751 146164854
chr1 146164860 146165011
chr1 146189300 146189380
chr1 146344227 146344697
chr1 146963309 146963310
chr1 146964357 146964430
chr1 146964893 146965104
chr1 146969596 146969597
chr1 146970647 146970720
chr1 146971183 146971394
chr1 146975891 146975892
chr1 146976929 146977002
chr1 146977466 146977672
chr1 146978959 146979011
chr1 146982928 146983092
chr1 146984134 146984186
chr1 146984813 146984986
chr1 146985705 146985757
chr1 146986352 146986525
chr1 146987234 146987286
chr1 146987954 146988127
chr1 146988841 146988950
chr1 146989574 146989747
chr1 146990466 146990516
chr1 146991113 146991286
chr1 146991995 146992047
chr1 146992712 146992885
chr1 146993599 146993708
chr1 146994332 146994573
chr1 147159568 147159643
chr1 147161712 147161781
chr1 147162440 147162574
chr1 147166498 147166501
chr1 147166846 147166940
chr1 147167767 147167778
chr1 147252667 147252736
chr1 147254870 147254977
chr1 147255813 147255928
chr1 147256531 147256563
chr1 147259837 147259919
chr1 147264422 147264515
chr1 147270932 147271006
chr1 147272171 147272282
chr1 147275354 147275469
chr1 147276104 147276258
chr1 147286389 147286501
chr1 147291482 147291553
chr1 147294409 147294518
chr1 147953353 147953466
chr1 147954322 147954403
chr1 147966554 147966558
chr1 147969879 147969960
chr1 147986199 147986295
chr1 147988432 147988522
chr1 147992502 147992568
chr1 147992711 147992888
chr1 148103786 148103913
chr1 148104537 148104646
chr1 148105360 148105525
chr1 148106183 148106233
chr1 148106942 148107115
chr1 148107711 148107763
chr1 148108482 148108655
chr1 148109284 148109337
chr1 148109365 148109412
chr1 148110378 148110542
chr1 148114437 148114489
chr1 148115793 148115999
chr1 148116463 148116536
chr1 148117572 148117573
chr1 148122056 148122267
chr1 148122729 148122802
chr1 148123853 148123854
chr1 148482764 148483234
chr1 148533008 148533249
chr1 148533861 148533970
chr1 148534684 148534853
chr1 148535455 148535505
chr1 148536224 148536397
chr1 148537011 148537120
chr1 148537834 148538007
chr1 148538649 148538701
chr1 148539410 148539583
chr1 148540179 148540231
chr1 148540950 148541123
chr1 148541731 148541840
chr1 148542554 148542727
chr1 148543363 148543415
chr1 148544124 148544297
chr1 148544893 148544945
chr1 148545664 148545837
chr1 148546445 148546554
chr1 148547268 148547441
chr1 148548071 148548123
chr1 148548832 148549005
chr1 148549601 148549653
chr1 148550372 148550545
chr1 148551153 148551262
chr1 148551976 148552149
chr1 148552779 148552831
chr1 148553540 148553713
chr1 148554309 148554361
chr1 148555080 148555253
chr1 148555867 148555976
chr1 148556690 148556863
chr1 148557491 148557543
chr1 148558252 148558425
chr1 148559021 148559073
chr1 148559793 148559966
chr1 148560584 148560693
chr1 148561407 148561580
chr1 148562236 148562288
chr1 148562997 148563165
chr1 148563768 148563818
chr1 148564539 148564712
chr1 148565320 148565429
chr1 148566143 148566316
chr1 148566952 148567004
chr1 148567713 148567881
chr1 148568484 148568534
chr1 148569255 148569428
chr1 148570042 148570151
chr1 148570865 148571038
chr1 148571682 148571734
chr1 148572443 148572616
chr1 148573230 148573339
chr1 148574053 148574226
chr1 148574878 148574930
chr1 148575639 148575812
