Chr Start End
chr9 99137915 99137941
chr9 99137978 99137980
chr9 104822504 104822527
chr9 113390799 113390801
chr9 116698049 116698141
chr9 124500705 124500716
chr9 124503079 124503221
chr9 124503294 124503369
chr9 126693237 126693324
chr9 126693524 126693602
chr9 127868441 127868443
chr9 127871844 127871846
chr9 127872780 127872782
chr9 128203582 128203605
chr9 128219069 128219083
chr9 128220011 128220022
chr9 128350323 128350358
chr9 130452256 130452282
chr9 130458569 130458590
chr9 130464111 130464119
chr9 130464126 130464128
chr9 130470876 130470878
chr9 130681292 130681360
chr9 130681376 130681444
chr9 130862955 130862981
chr9 130872898 130872918
chr9 132988445 132988469
chr9 132989061 132989109
chr9 132989835 132989903
chr9 132990967 132991038
chr9 136198779 136198821
chr9 137162894 137162896
chr9 137814467 137814469
chr9 137816031 137816033
chrX 634689 634827
chrX 640821 640863
chrX 2943129 2943131
chrX 10567053 10567202
chrX 18507151 18507161
chrX 18510820 18510837
chrX 18564501 18564503
chrX 18579968 18579969
chrX 20204101 20204104
chrX 20209288 20209312
chrX 21977173 21977175
chrX 22219073 22219075
chrX 22219085 22219087
chrX 22226479 22226481
chrX 25007398 25007440
chrX 25010260 25010306
chrX 25012922 25013014
chrX 31180394 31180482
chrX 31182738 31182794
chrX 37792023 37792025
chrX 37793670 37793672
chrX 37796092 37796094
chrX 37796131 37796133
chrX 37803991 37804011
chrX 38401309 38401311
chrX 38403672 38403674
chrX 38411901 38411903
chrX 38411982 38411984
chrX 41343270 41343293
chrX 41343342 41343352
chrX 46853716 46853727
chrX 47185550 47185627
chrX 48792334 48792408
chrX 49251664 49251766
chrX 49253126 49253162
chrX 53210693 53210695
chrX 53210717 53210719
chrX 53214695 53214835
chrX 53415162 53415170
chrX 53422492 53422508
chrX 53431877 53431879
chrX 53433791 53433880
chrX 54449143 54449230
chrX 55015582 55015584
chrX 55017592 55017594
chrX 55021201 55021203
chrX 64917840 64917893
chrX 67643317 67643408
chrX 67686010 67686127
chrX 67711402 67711413
chrX 67711632 67711634
chrX 67717561 67717563
chrX 67723710 67723712
chrX 69957105 69957110
chrX 71398572 71398738
chrX 71567698 71567706
chrX 72464668 72464670
chrX 72495166 72495168
chrX 72568023 72568025
chrX 74591482 74591607
chrX 75429956 75429958
chrX 77684440 77684594
chrX 77684939 77684953
chrX 77684983 77685007
chrX 77688818 77688905
chrX 78031418 78031420
chrX 78042684 78042686
chrX 78042696 78042698
chrX 80023170 80023241
chrX 80026704 80026869
chrX 83509156 83509335
chrX 101356055 101356057
chrX 101356843 101356845
chrX 101356885 101356911
chrX 101375201 101375203
chrX 101401669 101401671
chrX 111195890 111195892
chrX 119870714 119870830
chrX 130071040 130071225
chrX 130131769 130131771
chrX 130137145 130137147
chrX 130138627 130138638
chrX 130147800 130147814
chrX 134377657 134377756
chrX 134393501 134393635
chrX 134413862 134413967
chrX 134417169 134417303
chrX 134498655 134498657
chrX 137567442 137567549
chrX 137569003 137569066
chrX 139537063 139537065
chrX 139537081 139537083
chrX 139537138 139537140
chrX 139537147 139537149
chrX 139537386 139537387
chrX 139541076 139541080
chrX 139541084 139541086
chrX 139541126 139541128
chrX 139551112 139551117
chrX 139561556 139561558
chrX 139561916 139561918
chrX 140504440 140504646
chrX 149490315 149490320
chrX 149503478 149503480
chrX 149504259 149504264
chrX 153740122 153740145
chrX 154532669 154532671
chrX 154532675 154532677
chrX 154536164 154536179
chrX 154564366 154564458
chrX 154928663 154928668
chrX 154966521 154966526
chrY 2787220 2787426
chrM 15347 15349
