Chr Start End
chr12 13675766 13675860
chr12 14619224 14619310
chr12 14622005 14622137
chr12 14641082 14641220
chr12 14651959 14652031
chr12 18688089 18688219
chr12 18699794 18699924
chr12 18705166 18705316
chr12 20646751 20646951
chr12 21452081 21452155
chr12 21807346 21807480
chr12 21817257 21817308
chr12 21828958 21829061
chr12 21838078 21838171
chr12 21844767 21844916
chr12 21845603 21845720
chr12 21860971 21861056
chr12 21894043 21894175
chr12 21908077 21908212
chr12 23536569 23536670
chr12 23543211 23543317
chr12 30637058 30637188
chr12 30649137 30649233
chr12 30684318 30684458
chr12 31089044 31089152
chr12 31091719 31091872
chr12 32602161 32602318
chr12 32679427 32679466
chr12 32701415 32701563
chr12 32710929 32711016
chr12 32713209 32713372
chr12 32742589 32742749
chr12 39358280 39358374
chr12 40340294 40340455
chr12 42469468 42469588
chr12 42472385 42472478
chr12 47844761 47845006
chr12 47846657 47846809
chr12 47878968 47879054
chr12 47973410 47973554
chr12 47974089 47974332
chr12 47974675 47974863
chr12 47999941 48000117
chr12 48130363 48130437
chr12 48141914 48142067
chr12 48145031 48145097
chr12 48771710 48771827
chr12 49022043 49022152
chr12 49022280 49022354
chr12 49026555 49026881
chr12 49090003 49090461
chr12 49185187 49185624
chr12 49185628 49185991
chr12 49186310 49186459
chr12 49186588 49186831
chr12 49994131 49994330
chr12 50090241 50090403
chr12 50090493 50090568
chr12 50107567 50107801
chr12 51686370 51686458
chr12 51687091 51687220
chr12 51699570 51699792
chr12 51701144 51701208
chr12 51702773 51702915
chr12 51705417 51705546
chr12 51751483 51751594
chr12 51762503 51762677
chr12 51768865 51768907
chr12 51786542 51786827
chr12 51788695 51788749
chr12 51789281 51789416
chr12 51915225 51915501
chr12 51918985 51919221
chr12 51983999 51984167
chr12 52287102 52287323
chr12 52302232 52302286
chr12 52306060 52306281
chr12 52451539 52451593
chr12 52469670 52469891
chr12 52492649 52492703
chr12 52516637 52516858
chr12 52517590 52517755
chr12 52519742 52519796
chr12 52552637 52552691
chr12 52651558 52651612
chr12 52679758 52679812
chr12 53308984 53309021
chr12 53309157 53309282
chr12 53309601 53309722
chr12 53314751 53314850
chr12 53328473 53328562
chr12 53429831 53429979
chr12 53430146 53430283
chr12 53431177 53431306
chr12 55749541 55749879
chr12 56003633 56003872
chr12 56084995 56085182
chr12 56097045 56097231
chr12 56098758 56098906
chr12 56171830 56171938
chr12 56172428 56172476
chr12 56187187 56187307
chr12 57175579 57175698
chr12 57231713 57231914
chr12 57232211 57232293
chr12 57233749 57233905
chr12 57234003 57234068
chr12 57512008 57512104
chr12 57512751 57512965
chr12 57564108 57564213
chr12 57564918 57564974
chr12 57567494 57567619
chr12 57568963 57569068
chr12 57569256 57569405
chr12 57615837 57615996
chr12 57751500 57751703
chr12 64016950 64017013
chr12 64062917 64063058
chr12 64466901 64467083
chr12 64484303 64484496
chr12 64485463 64485514
chr12 65239940 65240031
chr12 65328526 65328604
chr12 65463155 65463251
chr12 75207507 75207962
chr12 79296069 79296237
chr12 79353508 79353620
chr12 79448918 79449074
chr12 80460653 80460749
chr12 80717310 80717465
chr12 89603043 89603255
chr12 100536948 100537048
chr12 101653120 101653249
chr12 101753392 101753540
chr12 101761142 101761249
chr12 101764523 101764822
chr12 102419584 102419691
chr12 102839178 102839219
chr12 102840400 102840516
chr12 102843646 102843780
chr12 102846895 102846952
chr12 102851687 102851757
chr12 102852815 102852817
chr12 102852901 102852951
chr12 102855136 102855333
chr12 102866596 102866664
chr12 102877462 102877551
chr12 102894735 102894919
chr12 102912791 102912854
chr12 105140294 105140402
chr12 105160001 105160149
chr12 105162749 105162846
chr12 105164111 105164308
chr12 106369583 106369684
chr12 106410826 106410961
chr12 106430321 106430474
chr12 106432318 106432360
chr12 106437685 106437780
chr12 106444509 106444591
chr12 106454502 106454712
chr12 106457138 106457297
chr12 106463478 106463621
chr12 106496055 106496159
chr12 106496752 106496919
chr12 106501323 106501437
chr12 106504109 106504255
chr12 106509420 106509529
chr12 108564279 108564393
chr12 108887450 108887523
chr12 109103433 109103612
chr12 109521175 109521325
chr12 109521441 109521552
chr12 109533466 109533559
chr12 109561040 109561105
chr12 109561420 109561518
chr12 109561780 109561853
chr12 109579900 109579947
chr12 109581411 109581509
chr12 109586022 109586126
chr12 109595028 109595182
chr12 109802991 109802995
chr12 110128950 110129080
chr12 110282713 110282796
chr12 110343260 110343435
chr12 110345249 110345383
chr12 110911083 110911176
chr12 110913246 110913320
chr12 110914280 110914291
chr12 110915715 110915791
chr12 111447398 111447545
chr12 112450318 112450487
chr12 112453331 112453388
chr12 112454564 112454681
chr12 112472944 112473041
chr12 112486475 112486630
chr12 112489024 112489140
chr12 113175036 113175158
chr12 113177052 113177094
chr12 115963407 115963520
chr12 115966082 115966244
chr12 119187025 119187089
chr12 119822851 119822974
chr12 119832771 119832865
chr12 119857523 119857649
chr12 120727085 120727190
chr12 120736986 120737136
chr12 120737837 120737989
chr12 120738820 120738916
chr12 120739140 120739197
chr12 120979027 120979095
chr12 120988833 120989033
chr12 120993582 120993707
chr12 120997474 120997666
chr12 121805838 121806104
chr12 121827933 121828071
chr12 121830066 121830171
chr12 121847052 121847215
chr12 123256813 123256933
chr12 123931941 123932109
chr12 124964394 124964627
chr12 124964930 124965007
chr12 124967123 124967219
chr12 124968873 124968969
chr12 124971302 124971416
chr12 124975419 124975512
chr12 132673656 132673708
chr12 132675735 132675821
chr12 132676546 132676654
chr13 20142614 20142814
chr13 20143061 20143162
chr13 20223256 20223357
chr13 23330175 23330525
chr13 24883222 24883308
chr13 24884028 24884084
chr13 25828118 25828193
chr13 26254702 26254770
chr13 26337567 26337643
chr13 26382814 26382872
chr13 26385211 26385343
chr13 26393367 26393511
chr13 27622966 27623184
chr13 28018467 28018590
chr13 28027088 28027242
chr13 28028178 28028289
chr13 28033887 28033992
chr13 32357742 32357847
chr13 32357925 32357930
chr13 32362523 32362534
chr13 32362689 32362694
chr13 32363179 32363183
chr13 32370402 32370453
chr13 32370555 32370558
chr13 35475098 35475958
chr13 35667544 35667571
chr13 36879278 36879645
chr13 38784557 38784736
chr13 42606497 42606904
chr13 47949483 47949604
chr13 47988541 47988704
chr13 47988882 47988982
chr13 48342641 48342715
chr13 48380053 48380085
chr13 48411551 48412324
chr13 48452993 48453017
chr13 48463731 48463836
chr13 49544737 49544802
chr13 50934885 50935000
chr13 50943321 50943395
chr13 50945427 50945533
chr13 50947987 50948055
chr13 51957584 51957608
chr13 51964872 51965034
chr13 51968486 51968608
chr13 51970492 51970571
chr13 51974845 51975045
chr13 52019055 52019144
chr13 72761923 72762138
chr13 75299330 75299575
chr13 77900521 77900655
chr13 77901058 77901208
chr13 77903495 77903608
chr13 78601661 78601894
chr13 99982977 99983060
chr13 99985047 99985110
chr13 99985323 99985344
chr13 100111841 100111889
chr13 100111993 100112062
chr13 100154979 100155093
chr13 100157287 100157341
chr13 100257595 100257674
chr13 100262729 100262832
chr13 100268689 100268784
chr13 100301460 100301604
chr13 100302924 100302999
chr13 100309833 100309909
chr13 100449252 100449306
chr13 100527675 100527753
chr13 101067993 101068034
chr13 101068695 101068828
chr13 101074514 101074663
chr13 101075873 101075942
chr13 101081527 101081647
chr13 101082809 101082884
chr13 101089666 101089762
chr13 101100784 101100889
chr13 101103172 101103340
chr13 101176330 101176375
chr13 101191917 101192055
chr13 101292044 101292095
chr13 101292224 101292367
chr13 101376700 101376829
chr13 101376917 101377057
chr13 102635587 102635703
chr13 102852118 102852294
chr13 102866641 102866846
chr13 108209802 108210206
chr13 110162230 110162360
chr13 110719720 110719869
chr13 112804957 112805047
chr13 113110740 113110851
chr13 113113847 113113957
chr13 113115668 113115793
chr13 113117473 113117597
chr13 113118413 113118964
chr13 113129499 113129613
chr13 113140921 113141043
chr13 113147379 113147497
chr13 113667558 113667911
chr13 113667954 113668086
chr13 113731219 113731344
chr13 114052052 114052156
chr14 20451974 20452150
chr14 20452329 20452449
chr14 20472375 20472478
chr14 20474773 20474949
chr14 21324710 21325071
chr14 21325232 21325288
chr14 21348172 21348303
chr14 21402354 21402504
chr14 21403453 21403563
chr14 21406856 21407033
chr14 21415574 21415619
chr14 23117532 23117723
chr14 23396963 23397081
chr14 23397170 23397258
chr14 23404296 23404389
chr14 23405223 23405380
chr14 23414007 23414103
chr14 23414995 23415271
chr14 23415381 23415507
chr14 23415629 23415833
chr14 23416868 23416993
chr14 23417503 23417687
chr14 23422180 23422326
chr14 23425371 23425419
chr14 23425695 23425819
chr14 23426777 23426865
chr14 23427240 23427308
chr14 23427585 23427895
chr14 23428500 23428671
chr14 23429229 23429348
chr14 23430560 23430664
chr14 23430901 23431000
chr14 23431418 23431482
chr14 23431585 23431678
chr14 23431761 23431870
chr14 23432479 23432507
chr14 23524197 23524379
chr14 23566278 23566420
chr14 24081284 24081475
chr14 24155603 24155693
chr14 24258301 24258389
chr14 24258535 24258674
chr14 24259075 24259130
chr14 29626484 29626536
chr14 29632869 29632947
chr14 29638694 29638794
chr14 30878811 30878935
chr14 31066197 31066335
chr14 34713254 34713556
chr14 35013821 35013862
chr14 35091070 35091163
chr14 35099252 35099385
chr14 35180670 35180778
chr14 35266727 35266876
chr14 35270401 35270597
chr14 36662902 36663282
chr14 39040732 39040888
chr14 39045214 39045325
chr14 39067230 39067297
chr14 44963439 44964146
chr14 45044635 45044871
chr14 50161514 50161610
chr14 50182463 50182607
chr14 50294115 50294247
chr14 50302017 50302169
chr14 50302902 50303011
chr14 50591535 50591640
chr14 50593846 50593897
chr14 50613259 50613352
chr14 50614373 50614512
chr14 52781784 52781912
chr14 53062943 53063014
chr14 53950035 53950382
chr14 54844026 54844144
chr14 54845768 54845853
chr14 54865327 54865437
chr14 54902321 54902448
chr14 56801903 56802148
chr14 56802317 56802356
chr14 56804188 56804332
chr14 57391387 57391507
chr14 60509423 60509767
chr14 60509774 60509956
chr14 61721535 61721655
chr14 64411090 64411150
chr14 64424804 64424932
chr14 64801754 64801835
chr14 65077986 65078037
chr14 65721775 65722022
chr14 67159415 67159489
chr14 67593740 67593869
chr14 68879962 68880007
chr14 68904655 68904737
chr14 68912178 68912243
chr14 68921006 68921126
chr14 68925558 68925673
chr14 68978952 68978967
chr14 69953428 69953533
chr14 70010759 70010947
chr14 70023342 70023448
chr14 73689431 73689516
chr14 73958971 73959079
chr14 73959162 73959225
chr14 73961317 73961376
chr14 73961737 73961802
chr14 74065181 74065361
chr14 74068860 74068982
chr14 74071195 74071498
chr14 74072537 74072582
chr14 74259602 74259640
chr14 74289483 74289520
chr14 74295854 74295980
chr14 74484415 74484588
chr14 74503488 74503607
chr14 74508605 74508730
chr14 74901066 74901192
chr14 75113353 75113404
chr14 75120510 75120581
chr14 75126703 75126769
chr14 75633629 75633697
chr14 75639352 75639463
chr14 75640955 75641061
chr14 75959190 75959346
chr14 75960923 75961077
chr14 75963316 75963354
chr14 76439651 76439751
chr14 76462545 76462662
chr14 76482598 76482760
chr14 77278729 77278870
chr14 77280021 77280081
chr14 77285481 77285576
chr14 77291327 77291381
chr14 77296164 77296274
chr14 77306337 77306442
chr14 77311949 77312009
chr14 77327912 77328038
chr14 77442560 77442663
chr14 77518038 77518168
chr14 78709217 78709316
chr14 87947801 87947879
chr14 87949845 87949932
chr14 87950659 87950749
chr14 88853019 88853057
chr14 90401259 90401403
chr14 90403924 90403969
chr14 90404379 90404515
chr14 90404689 90404715
chr14 91234193 91234939
chr14 91881292 91881419
chr14 91887194 91887313
chr14 91891222 91891338
chr14 91937080 91937202
chr14 91975172 91975287
chr14 92442089 92442174
chr14 94614613 94615085
chr14 95091258 95091366
chr14 95103346 95103550
chr14 95543947 95544087
chr14 96837762 96837818
chr14 96846095 96846165
chr14 96847257 96847345
chr14 96855224 96855357
chr14 96856130 96856251
chr14 99174298 99174450
chr14 99175474 99175557
chr14 99495498 99495630
chr14 99894634 99894759
chr14 99897145 99897245
chr14 100277418 100277591
chr14 102006098 102006171
chr14 102015105 102015192
chr14 102016910 102017000
chr14 102029819 102029939
chr14 102030162 102030283
chr14 102032272 102032468
chr14 102033065 102033183
chr14 102033976 102034153
chr14 102038460 102038607
chr14 102038698 102038849
chr14 102039001 102039135
chr14 102042019 102042125
chr14 102929428 102929537
chr14 102929655 102929657
chr14 102943891 102944488
chr14 102983556 102983757
chr14 102999565 102999714
chr14 103003928 103004024
chr14 104703105 104703221
chr14 104703295 104703455
chr14 104770745 104770848
chr14 104772878 104773093
chr14 104776659 104776771
chr14 104780088 104780217
chr14 105241265 105241407
chr14 105854415 105854720
chr15 25339140 25339258
chr15 25340085 25340229
chr15 25360383 25360507
chr15 25375586 25375750
chr15 26561070 26561174
chr15 26567581 26567669
chr15 26567690 26567734
chr15 26580319 26580457
chr15 26583332 26583415
chr15 26621314 26621535
chr15 26772681 26772739
chr15 26939990 26940078
chr15 26943215 26943388
chr15 27926127 27926255
chr15 27983345 27983484
chr15 27986587 27986644
chr15 27989601 27989667
chr15 27990576 27990648
chr15 30930543 30930672
chr15 31028332 31028477
chr15 31063118 31063293
chr15 31066076 31066248
chr15 31067063 31067188
chr15 31527181 31527309
chr15 34243974 34244073
chr15 34257642 34257765
chr15 36896653 36896687
chr15 36950324 36950401
chr15 37036814 37036895
chr15 38516197 38516260
chr15 39585470 39585563
chr15 39973699 39973750
chr15 39992769 39992849
chr15 40212499 40212649
chr15 40407636 40407813
chr15 40407939 40407991
chr15 40410628 40410798
chr15 40411260 40411275
chr15 40411555 40411692
chr15 40416078 40416183
chr15 40416290 40416363
chr15 40418130 40418243
chr15 40662074 40662168
chr15 40709025 40709117
chr15 40729505 40729635
chr15 40729904 40729975
chr15 40931625 40931759
chr15 40932351 40932443
chr15 40934961 40935077
chr15 40936228 40936302
chr15 40936305 40936415
chr15 40987143 40987194
chr15 41394859 41395045
chr15 41816910 41817036
chr15 42360025 42360115
chr15 42388928 42389097
chr15 42389953 42390097
chr15 42392639 42392723
chr15 42394256 42394342
chr15 42399492 42399550
chr15 42402797 42403003
chr15 42409954 42409996
chr15 42410428 42410494
chr15 42410588 42410667
chr15 42411287 42411346
chr15 42729023 42729127
chr15 43208637 43208776
chr15 43209274 43209329
chr15 43753824 43753903
chr15 44715423 44715695
chr15 45065271 45065390
chr15 45415587 45415780
chr15 45418608 45418683
chr15 48229189 48229329
chr15 48244753 48244905
chr15 48246909 48247017
chr15 48247337 48247461
chr15 48251615 48251771
chr15 48412734 48412744
chr15 48415536 48415768
chr15 48420687 48420807
chr15 48421559 48421687
chr15 48421953 48422069
chr15 48425370 48425492
chr15 48425740 48425865
chr15 48427567 48427568
chr15 48427601 48427762
chr15 48430671 48430672
chr15 48432867 48432989
chr15 48434594 48434714
chr15 48436961 48437078
chr15 48437368 48437388
chr15 48437768 48437907
chr15 48444541 48444661
chr15 48445376 48445505
chr15 48446706 48446823
chr15 48448768 48448894
chr15 48452563 48452685
chr15 48456638 48456763
chr15 48460298 48460318
chr15 48463082 48463230
chr15 48463900 48464022
chr15 48465568 48465694
chr15 48465839 48465859
chr15 48467938 48468092
chr15 48468413 48468535
chr15 48470634 48470757
chr15 48472551 48472677
chr15 48474529 48474651
chr15 48483818 48483944
chr15 48485375 48485497
chr15 48487075 48487201
chr15 48487312 48487313
chr15 48487358 48487438
chr15 48488114 48488242
chr15 48488369 48488494
chr15 48489851 48489852
chr15 48489909 48490067
chr15 48494226 48494255
chr15 48495470 48495589
chr15 48496101 48496226
chr15 48497266 48497267
chr15 48498985 48498986
chr15 48499019 48499039
chr15 48503787 48503926
chr15 48505026 48505148
chr15 48508582 48508705
chr15 48510045 48510170
chr15 48513550 48513669
chr15 48515387 48515510
chr15 48526131 48526256
chr15 48534081 48534206
chr15 48537639 48537797
chr15 48596287 48596379
chr15 48600143 48600235
chr15 48610738 48610827
chr15 51400373 51400499
chr15 51401593 51401744
chr15 52124473 52124640
chr15 52153940 52154015
chr15 53699750 53699946
chr15 55498207 55498324
chr15 57273085 57273246
chr15 58611850 58611992
chr15 58621471 58621614
chr15 59174214 59174241
chr15 59214228 59214315
chr15 59231702 59231792
chr15 60514616 60514758
chr15 60531766 60531841
chr15 63345477 63345620
chr15 63615768 63615921
chr15 63623725 63623836
chr15 64160104 64160198
chr15 64974602 64974748
chr15 66435148 66435238
chr15 66703700 66704076
chr15 66781035 66781532
chr15 67181276 67181454
chr15 67184727 67184865
chr15 67187365 67187510
chr15 67190413 67190534
chr15 69426070 69426183
chr15 71748421 71748556
chr15 71811494 71811610
chr15 71811766 71811870
chr15 71812110 71812177
chr15 71817552 71817682
chr15 72345511 72345551
chr15 72346235 72346326
chr15 72347686 72347759
chr15 72349079 72349260
chr15 72351133 72351235
chr15 72355559 72355625
chr15 72356525 72356651
chr15 72375720 72375907
chr15 72715291 72715403
chr15 72722794 72722848
chr15 72727940 72727995
chr15 72731555 72731727
chr15 72735113 72735183
chr15 74417877 74417970
chr15 75356793 75356903
chr15 75358462 75358619
chr15 75384264 75384438
chr15 76274412 76274495
chr15 76286371 76286482
chr15 76292431 76292514
chr15 78105867 78105935
chr15 78109278 78109385
chr15 78111165 78111168
chr15 78163507 78163610
chr15 78163716 78163781
chr15 78166150 78166303
chr15 80153097 80153136
chr15 80162251 80162337
chr15 80168052 80168150
chr15 80175016 80175092
chr15 80181042 80181160
chr15 80186130 80186186
chr15 82130532 82130562
chr15 82240418 82240556
chr15 82261688 82261731
chr15 88872881 88873016
chr15 89210699 89210810
chr15 89211743 89211902
chr15 89215060 89215180
chr15 89247648 89247732
chr15 89292942 89293064
chr15 89303864 89303916
chr15 89306007 89306195
chr15 89318564 89318750
chr15 89320766 89321013
chr15 89321125 89321249
chr15 89328685 89328832
chr15 89328943 89329111
chr15 89333096 89333395
chr15 89649741 89649942
chr15 90088587 90088748
chr15 90747393 90747491
chr15 90936285 90936410
chr15 92953357 92953574
chr15 92972295 92972418
chr15 92974879 92974951
chr15 96334162 96334604
chr15 96337348 96337587
chr15 98891325 98891615
chr15 98913044 98913282
chr15 98934862 98935054
chr15 98939201 98939361
chr15 98942923 98943053
chr15 99976085 99976223
chr15 100887572 100887713
chr15 100895933 100896047
chr15 100914701 100914744
chr16 172919 173008
chr16 173125 173171
chr16 176929 176975
chr16 177337 177409
chr16 549288 549472
chr16 551302 551428
chr16 681209 681351
chr16 681438 681461
chr16 682171 682332
chr16 1198615 1198775
chr16 1216932 1217011
chr16 1361872 1361956
chr16 1362038 1362132
chr16 1446652 1446718
chr16 1447388 1447422
chr16 1447655 1447715
chr16 1587198 1587220
chr16 1706373 1706639
chr16 1762836 1762894
chr16 1790603 1790812
chr16 2061871 2062009
chr16 2088125 2088140
chr16 2100396 2100400
chr16 2102061 2102107
chr16 2102814 2102971
chr16 2105322 2105475
chr16 2106091 2106305
chr16 2106805 2106949
chr16 2116846 2117054
chr16 2118676 2118833
chr16 2173959 2174049
chr16 2174251 2174334
chr16 2175500 2175623
chr16 2175834 2175954
chr16 2176049 2176181
chr16 2176265 2176385
chr16 2277946 2278070
chr16 2278288 2278459
chr16 2496272 2496925
chr16 3243162 3243695
chr16 3249455 3249583
chr16 3729647 3729754
chr16 3729815 3729875
chr16 3731192 3731264
chr16 3736036 3736204
chr16 3736650 3736816
chr16 3738559 3738673
chr16 3739578 3739725
chr16 3740399 3740550
chr16 3757893 3758049
chr16 3780732 3780797
chr16 8908341 8908451
chr16 8915254 8915345
chr16 8919031 8919112
chr16 8921157 8921296
chr16 8923215 8923397
chr16 9798277 9798465
chr16 9829423 9829653
chr16 9840647 9840801
chr16 9849756 9849794
chr16 11254957 11255244
chr16 11549643 11549746
chr16 13947643 13947885
chr16 15748047 15748169
chr16 15776078 15776177
chr16 15823255 15823412
chr16 16068156 16068303
chr16 16150148 16150242
chr16 16150578 16150773
chr16 16188831 16188975
chr16 16202001 16202179
chr16 20348887 20349213
chr16 20737708 20737925
chr16 21202104 21202281
chr16 21958535 21958600
chr16 21965408 21965476
chr16 21968628 21968686
chr16 23544514 23544704
chr16 23552149 23552305
chr16 28844951 28845056
chr16 28845314 28845481
chr16 28872534 28872684
chr16 28879501 28879584
chr16 28902212 28902387
chr16 28932346 28932552
chr16 29798593 29798748
chr16 29798975 29799185
chr16 30186816 30186946
chr16 30376145 30376221
chr16 30377781 30377889
chr16 30751549 30751604
chr16 30753394 30753558
chr16 30756182 30756273
chr16 30756355 30756521
chr16 30756590 30756662
chr16 30986605 30986705
chr16 30993157 30993241
chr16 30993347 30993452
chr16 31091327 31091343
chr16 31094557 31094601
chr16 31110688 31110762
chr16 31120186 31120261
chr16 31120339 31120422
chr16 31127192 31127354
chr16 46900682 46900791
chr16 46906842 46906976
chr16 46909684 46909928
chr16 46926925 46927038
chr16 48361970 48362152
chr16 48362201 48362308
chr16 50787786 50787853
chr16 50791558 50791691
chr16 55485299 55485352
chr16 55823550 55823681
chr16 56192329 56192354
chr16 56192574 56192617
chr16 56336731 56336861
chr16 56496967 56497080
chr16 56502797 56502809
chr16 56510859 56510901
chr16 56514453 56514681
chr16 56865371 56865518
chr16 56868297 56868373
chr16 56870096 56870236
chr16 56872351 56872463
chr16 56872656 56872787
chr16 56878077 56878162
chr16 56882396 56882498
chr16 56886364 56886377
chr16 56892979 56893055
chr16 56894531 56894643
chr16 56904395 56904463
chr16 56913264 56913400
chr16 57238879 57238931
chr16 57462776 57462811
chr16 57469961 57470130
chr16 57651220 57651345
chr16 57656235 57656272
chr16 57656514 57656618
chr16 57659395 57659682
chr16 57741692 57741818
chr16 57755838 57755918
chr16 57897796 57897915
chr16 58543607 58543883
chr16 58555251 58555538
chr16 58716014 58716180
chr16 58716663 58716814
chr16 65004642 65004711
chr16 66513731 66513863
chr16 66517136 66517216
chr16 66517789 66517878
chr16 66528994 66529068
chr16 66536964 66537018
chr16 66541879 66541954
chr16 66826677 66826781
chr16 67164857 67164935
chr16 67165522 67165631
chr16 67320640 67320840
chr16 67611965 67612048
chr16 67616745 67616842
chr16 67620697 67620818
chr16 67621453 67621539
chr16 67621543 67621592
chr16 67626555 67626593
chr16 68232371 68232504
chr16 68316019 68316075
chr16 68324683 68324833
chr16 68329066 68329175
chr16 68339788 68339969
chr16 68347211 68347295
chr16 68352248 68352410
chr16 68680968 68681085
chr16 68695777 68695924
chr16 68810197 68810296
chr16 68819280 68819426
chr16 68828209 68828304
chr16 69316008 69316120
chr16 69319398 69319544
chr16 69320688 69320770
chr16 69711168 69711282
chr16 70255728 70255837
chr16 70258033 70258036
chr16 70258980 70259187
chr16 70262346 70262525
chr16 70268271 70268380
chr16 70271781 70271973
chr16 70276486 70276632
chr16 70276966 70277155
chr16 70479180 70479392
chr16 70509231 70509389
chr16 70698637 70698812
chr16 71568207 71568285
chr16 71568711 71568810
chr16 71569854 71569938
chr16 71572530 71572689
chr16 71575922 71576027
chr16 71576296 71576415
chr16 71756019 71756160
chr16 71765489 71765585
chr16 71789279 71789414
chr16 72014473 72014673
chr16 72021124 72021312
chr16 72022362 72022476
chr16 72023480 72023632
chr16 72105232 72105349
chr16 74682651 74682787
chr16 74774498 74774734
chr16 75627964 75627994
chr16 75628569 75628713
chr16 75629415 75629542
chr16 75631168 75631254
chr16 78108423 78108463
chr16 78108484 78108488
chr16 81315201 81315281
chr16 81354522 81354756
chr16 84041969 84042089
chr16 84091732 84091849
chr16 86567549 86567800
chr16 88717023 88717212
chr16 88719574 88719715
chr16 88809767 88809841
chr16 88811550 88811644
chr16 88826779 88826839
chr16 88831998 88832102
chr16 88835213 88835353
chr16 88835725 88835850
chr16 88836201 88836268
chr16 88837622 88837766
chr16 88840992 88841095
chr16 88841897 88841972
chr16 88842706 88842830
chr16 88856758 88856788
chr16 89102604 89102760
chr16 89114339 89114488
chr16 89154090 89154166
chr16 89524059 89524248
chr16 89531937 89532067
chr16 89532463 89532642
chr16 89546730 89546761
chr16 89550514 89550610
chr16 89553794 89553961
chr16 89554486 89554564
chr16 89694569 89694789
chr16 89808294 89808368
chr16 89932571 89932680
chr16 89933468 89933584
chr16 89934729 89935184
chr17 628088 628232
chr17 1270756 1270914
chr17 1509683 1509800
chr17 1513872 1513980
chr17 1653542 1653644
chr17 1655529 1655544
chr17 1656392 1656566
chr17 1658526 1658625
chr17 1660432 1660579
chr17 1660993 1661163
chr17 1754122 1754367
chr17 1772000 1772076
chr17 1777187 1777435
chr17 2665372 2665457
chr17 2670163 2670332
chr17 2672655 2672758
chr17 2676505 2676607
chr17 3524198 3524255
chr17 3658110 3658176
chr17 3659858 3659976
chr17 4899468 4899567
chr17 4933265 4933450
chr17 4955075 4955298
chr17 4956573 4956682
chr17 5001222 5001402
chr17 5002464 5002643
chr17 5002731 5002843
chr17 6426615 6426712
chr17 6426890 6426991
chr17 6433919 6434099
chr17 7192945 7193118
chr17 7203193 7203330
chr17 7220774 7220831
chr17 7220924 7221059
chr17 7221538 7221683
chr17 7221966 7222082
chr17 7222177 7222303
chr17 7222667 7222734
chr17 7222767 7222866
chr17 7223133 7223238
chr17 7223644 7223731
chr17 7223813 7223876
chr17 7223968 7224055
chr17 7311350 7311530
chr17 7454297 7454521
chr17 7508314 7508476
chr17 7508944 7509191
chr17 7509532 7509633
chr17 7511811 7511985
chr17 7585946 7586079
chr17 7586692 7586705
chr17 7702349 7702553
chr17 7702993 7703075
chr17 7824139 7824305
chr17 7899896 7900034
chr17 7900290 7900404
chr17 7901313 7901376
chr17 7902610 7902728
chr17 7902937 7903062
chr17 7903272 7903464
chr17 7905621 7905707
chr17 8012144 8012351
chr17 8012450 8012607
chr17 8013103 8013253
chr17 8013880 8014029
chr17 8014920 8015052
chr17 8015743 8015829
chr17 8072774 8072951
chr17 8073148 8073319
chr17 8073657 8073758
chr17 8076175 8076345
chr17 8076657 8076744
chr17 8079396 8079540
chr17 8079769 8079942
chr17 8103323 8103494
chr17 8109174 8109344
chr17 8110092 8110296
chr17 8111359 8111532
chr17 8115607 8115687
chr17 8116776 8116981
chr17 8122362 8122431
chr17 8123031 8123127
chr17 8161617 8161767
chr17 8205216 8205391
chr17 9239640 9239957
chr17 10406892 10406980
chr17 10535073 10535191
chr17 10543711 10543804
chr17 10634840 10635024
chr17 10638873 10638964
chr17 10639044 10639190
chr17 10641085 10641203
chr17 10641285 10641373
chr17 10642240 10642311
chr17 10642826 10642997
chr17 10644351 10644501
chr17 10644584 10644703
chr17 10645929 10646033
chr17 10647182 10647281
chr17 10647363 10647427
chr17 10648557 10648650
chr17 10650374 10650402
chr17 10652420 10652513
chr17 11933880 11934072
chr17 12996547 12996673
chr17 17213721 17213857
chr17 17223922 17224144
chr17 18127075 18127166
chr17 18131239 18131343
chr17 18131468 18131532
chr17 18132453 18132567
chr17 18133225 18133387
chr17 18135711 18135825
chr17 18137584 18137680
chr17 18140787 18140833
chr17 18141019 18141144
chr17 18142202 18142255
chr17 18145872 18146108
chr17 18162585 18162680
chr17 18308351 18308425
chr17 19024221 19024384
chr17 19347784 19347881
chr17 19380608 19381251
chr17 19657721 19657863
chr17 19661127 19661241
chr17 19663333 19663362
chr17 19664948 19665048
chr17 21702793 21703347
chr17 21703366 21703882
chr17 28402238 28402322
chr17 28405049 28405432
chr17 28735240 28735372
chr17 28858374 28858487
chr17 29254202 29254344
chr17 29477661 29477707
chr17 29478251 29478348
chr17 29482197 29482289
chr17 29491784 29491866
chr17 31233208 31233214
chr17 31235611 31235773
chr17 31235918 31236022
chr17 31248984 31249120
chr17 31258344 31258503
chr17 31259032 31259053
chr17 31996798 31996878
chr17 31998658 31998821
chr17 34632704 34632910
chr17 35577038 35577592
chr17 36486935 36486967
chr17 37731710 37731831
chr17 37739440 37739640
chr17 37744541 37744609
chr17 37744789 37744884
chr17 38333933 38334039
chr17 39509705 39509762
chr17 39606081 39606239
chr17 39711928 39712048
chr17 39723912 39724011
chr17 39724726 39724810
